# Point-charge longitudinal RW wake function
# Source: existing freq_z, Zz_C from IW2D model
#"s / mm"	"W_parallel [V/C]"
#------------------------
10.040049418420	-5.5838890652065e+14
10.043047343000	-4.1866260558828e+14
10.046045267580	-2.7749929149531e+14
10.049043192160	-1.3705952360021e+14
10.052041116740	1.0580015761880e+12
10.055039041320	1.3625710882037e+14
10.058036965900	2.6900144309466e+14
10.061034890480	4.0046730350521e+14
10.064032815060	5.3192532992492e+14
10.067030739640	6.6408778911697e+14
10.070028664220	7.9667118486759e+14
10.073026588800	9.2834154341910e+14
10.076024513380	1.0570635105128e+15
10.079022437960	1.1807202043480e+15
10.082020362540	1.2977674755362e+15
10.085018287120	1.4076732363004e+15
10.088016211700	1.5109747387195e+15
10.091014136280	1.6089326537418e+15
10.094012060860	1.7029147542939e+15
10.097009985440	1.7937451504147e+15
10.100007910020	1.8812680108786e+15
10.103005834600	1.9642926318767e+15
10.106003759180	2.0409409759120e+15
10.109001683760	2.1092650891152e+15
10.111999608340	2.1678988106629e+15
10.114997532920	2.2164952097038e+15
10.117995457500	2.2557831245135e+15
10.120993382080	2.2872216917337e+15
10.123991306660	2.3123852413920e+15
10.126989231240	2.3323137852473e+15
10.129987155820	2.3470773005460e+15
10.132985080400	2.3557202081884e+15
10.135983004980	2.3566071548113e+15
10.138980929560	2.3480379455037e+15
10.141978854140	2.3288967619753e+15
10.144976778720	2.2990878272718e+15
10.147974703300	2.2595913418294e+15
10.150972627880	2.2121185778403e+15
10.153970552460	2.1584980520319e+15
10.156968477040	2.1000272632277e+15
10.159966401620	2.0370374475766e+15
10.162964326200	1.9688372738318e+15
10.165962250780	1.8940565615939e+15
10.168960175360	1.8112583004485e+15
10.171958099940	1.7195848300720e+15
10.174956024520	1.6191910896494e+15
10.177953949100	1.5112992541622e+15
10.180951873680	1.3978537066456e+15
10.183949798260	1.2809078878065e+15
10.186947722840	1.1619768474776e+15
10.189945647420	1.0416022688694e+15
10.192943572000	9.1929545259435e+14
10.195941496580	7.9387932174287e+14
10.198939421160	6.6409812230659e+14
10.201937345740	5.2926133408291e+14
10.204935270320	3.8967535399445e+14
10.207933194900	2.4669766204277e+14
10.210931119480	1.0239239316271e+14
10.213929044060	-4.1081581818734e+13
10.216926968640	-1.8211692391021e+14
10.219924893220	-3.2009233165753e+14
10.222922817800	-4.5543017479835e+14
10.225920742380	-5.8925613319858e+14
10.228918666960	-7.2279167942973e+14
10.231916591540	-8.5671215365673e+14
10.234914516120	-9.9071615967493e+14
10.237912440700	-1.1234711597836e+15
10.240910365280	-1.2529563917862e+15
10.243908289860	-1.3770725005477e+15
10.246906214440	-1.4942855081044e+15
10.249904139020	-1.6040597670887e+15
10.252902063600	-1.7069152533027e+15
10.255899988180	-1.8040880790976e+15
10.258897912760	-1.8969246081276e+15
10.261895837340	-1.9862411708750e+15
10.264893761920	-2.0718943464322e+15
10.267891686500	-2.1527261907874e+15
10.270889611080	-2.2269054814190e+15
10.273887535660	-2.2925347717779e+15
10.276885460240	-2.3482915769567e+15
10.279883384820	-2.3938590629918e+15
10.282881309400	-2.4299820824052e+15
10.285879233980	-2.4581275092548e+15
10.288877158560	-2.4798788980674e+15
10.291875083140	-2.4962968332266e+15
10.294873007720	-2.5074892795608e+15
10.297870932300	-2.5125558966990e+15
10.300868856880	-2.5099273697190e+15
10.303866781460	-2.4979699382917e+15
10.306864706040	-2.4756240869495e+15
10.309862630620	-2.4428334114777e+15
10.312860555200	-2.4005998962292e+15
10.315858479780	-2.3506445435990e+15
10.318856404360	-2.2948029674445e+15
10.321854328940	-2.2343866637007e+15
10.324852253520	-2.1697536289811e+15
10.327850178100	-2.1002519129935e+15
10.330848102680	-2.0245571921730e+15
10.333846027260	-1.9412749820550e+15
10.336843951840	-1.8495771192973e+15
10.339841876420	-1.7496291696907e+15
10.342839801000	-1.6426453589222e+15
10.345837725580	-1.5305499027024e+15
10.348835650160	-1.4153738726485e+15
10.351833574740	-1.2986175994999e+15
10.354831499320	-1.1808216042620e+15
10.357829423900	-1.0615092539138e+15
10.360827348480	-9.3952228316551e+14
10.363825273060	-8.1362028352894e+14
10.366823197640	-6.8311452880317e+14
10.369821122220	-5.4829351497762e+14
10.372819046800	-4.1047725203827e+14
10.375816971380	-2.7167918625612e+14
10.378814895960	-1.3400446086312e+14
10.381812820540	9.8617152816599e+11
10.384810745120	1.3270447449228e+14
10.387808669700	2.6159210507674e+14
10.390806594280	3.8878608543768e+14
10.393804518860	5.1552083472795e+14
10.396802443440	6.4249571368494e+14
10.399800368020	7.6945004755759e+14
10.402798292600	8.9510821698103e+14
10.405796217180	1.0175160030670e+15
10.408794141760	1.1346399685273e+15
10.411792066340	1.2450012994877e+15
10.414789990920	1.3481025097717e+15
10.417787915500	1.4444846391014e+15
10.420785840080	1.5353937506761e+15
10.423783764660	1.6221847106474e+15
10.426781689240	1.7056904478739e+15
10.429779613820	1.7857979117808e+15
10.432777538400	1.8613928508900e+15
10.435775462980	1.9306945812582e+15
10.438773387560	1.9918529604949e+15
10.441771312140	2.0435797097526e+15
10.444769236720	2.0855732159483e+15
10.447767161300	2.1185749162953e+15
10.450765085880	2.1440361099837e+15
10.453763010460	2.1635227812744e+15
10.456760935040	2.1780859560653e+15
10.459758859620	2.1878381189828e+15
10.462756784200	2.1918973750055e+15
10.465754708780	2.1887205066706e+15
10.468752633360	2.1766975508292e+15
10.471750557940	2.1547807146875e+15
10.474748482520	2.1229074495161e+15
10.477746407100	2.0820562155564e+15
10.480744331680	2.0339137935420e+15
10.483742256260	1.9802813108289e+15
10.486740180840	1.9224458171263e+15
10.489738105420	1.8607572371997e+15
10.492736030000	1.7945719341514e+15
10.495733954580	1.7225839995242e+15
10.498731879160	1.6434172833370e+15
10.501729803740	1.5562516454000e+15
10.504727728320	1.4612439280639e+15
10.507725652900	1.3595826297474e+15
10.510723577480	1.2531551823273e+15
10.513721502060	1.1439546427209e+15
10.516719426640	1.0334520197361e+15
10.519717351220	9.2217343991251e+14
10.522715275800	8.0964300056258e+14
10.525713200380	6.9471243236915e+14
10.528711124960	5.7615098147945e+14
10.531709049540	4.5326962549514e+14
10.534706974120	3.2634074434880e+14
10.537704898700	1.9665258800200e+14
10.540702823280	6.6177400436957e+13
10.543700747860	-6.3020431071894e+13
10.546698672440	-1.8941065627905e+14
10.549696597020	-3.1241932219396e+14
10.552694521600	-4.3248634483482e+14
10.555692446180	-5.5073732445273e+14
10.558690370760	-6.6839573146094e+14
10.561688295340	-7.8616063518477e+14
10.564686219920	-9.0378815298170e+14
10.567684144500	-1.0200368487298e+15
10.570682069080	-1.1329982245206e+15
10.573679993660	-1.2406863716442e+15
10.576677918240	-1.3416619416059e+15
10.579675842820	-1.4354526035279e+15
10.582673767400	-1.5226099835193e+15
10.585671691980	-1.6043819640563e+15
10.588669616560	-1.6821260907500e+15
10.591667541140	-1.7566886036348e+15
10.594665465720	-1.8279865914392e+15
10.597663390300	-1.8949530497757e+15
10.600661314880	-1.9558659327391e+15
10.603659239460	-2.0089356131176e+15
10.606657164040	-2.0529265199700e+15
10.609655088620	-2.0875757454735e+15
10.612653013200	-2.1136490157416e+15
10.615650937780	-2.1326129241468e+15
10.618648862360	-2.1460488142766e+15
10.621646786940	-2.1550322366243e+15
10.624644711520	-2.1597148914679e+15
10.627642636100	-2.1592684978302e+15
10.630640560680	-2.1522117248781e+15
10.633638485260	-2.1369950273097e+15
10.636636409840	-2.1126198015912e+15
10.639634334420	-2.0790552778450e+15
10.642632259000	-2.0372938985729e+15
10.645630183580	-1.9890240308479e+15
10.648628108160	-1.9360449520909e+15
10.651626032740	-1.8796473565592e+15
10.654623957320	-1.8201956434341e+15
10.657621881900	-1.7570710489712e+15
10.660619806480	-1.6889968027925e+15
10.663617731060	-1.6146206030867e+15
10.666615655640	-1.5331315229324e+15
10.669613580220	-1.4446754393269e+15
10.672611504800	-1.3504101382466e+15
10.675609429380	-1.2521789152869e+15
10.678607353960	-1.1519271613299e+15
10.681605278540	-1.0510844704319e+15
10.684603203120	-9.5014782312541e+14
10.687601127700	-8.4862446277186e+14
10.690599052280	-7.4535562507292e+14
10.693596976860	-6.3909682342473e+14
10.696594901440	-5.2913248190281e+14
10.699592826020	-4.1568970291713e+14
10.702590750600	-2.9999277588586e+14
10.705588675180	-1.8393729358987e+14
10.708586599760	-6.9507999171756e+13
10.711584524340	4.1837729407412e+13
10.714582448920	1.4958584960226e+14
10.717580373500	2.5422286919030e+14
10.720578298080	3.5691315565501e+14
10.723576222660	4.5892024308128e+14
10.726574147240	5.6099369539627e+14
10.729572071820	6.6295608207387e+14
10.732569996400	7.6364804739276e+14
10.735567920980	8.6125259851226e+14
10.738565845560	9.5387489382551e+14
10.741563770140	1.0401562948300e+15
10.744561694720	1.1196884635065e+15
10.747559619300	1.1930697531985e+15
10.750557543880	1.2615828062008e+15
10.753555468460	1.3266169164122e+15
10.756553393040	1.3890561022537e+15
10.759551317620	1.4488668006731e+15
10.762549242200	1.5050427305927e+15
10.765547166780	1.5559279892529e+15
10.768545091360	1.5997949853955e+15
10.771543015940	1.6354565446008e+15
10.774540940520	1.6626785613871e+15
10.777538865100	1.6822358251888e+15
10.780536789680	1.6955899507104e+15
10.783534714260	1.7043126207528e+15
10.786532638840	1.7094745073884e+15
10.789530563420	1.7112332023922e+15
10.792528488000	1.7087773543896e+15
10.795526412580	1.7006480957691e+15
10.798524337160	1.6853147516346e+15
10.801522261740	1.6617847783933e+15
10.804520186320	1.6300149103904e+15
10.807518110900	1.5909665063647e+15
10.810516035480	1.5462840116435e+15
10.813513960060	1.4977193549986e+15
10.816511884640	1.4465220302518e+15
10.819509809220	1.3930275858714e+15
10.822507733800	1.3366013519583e+15
10.825505658380	1.2759584985442e+15
10.828503582960	1.2097378007190e+15
10.831501507540	1.1371096636674e+15
10.834499432120	1.0581859775455e+15
10.837497356700	9.7407514001283e+14
10.840495281280	8.8656112541602e+14
10.843493205860	7.9752900973840e+14
10.846491130440	7.0835607347951e+14
10.849489055020	6.1950060073570e+14
10.852486979600	5.3044485740363e+14
10.855484904180	4.4001339420909e+14
10.858482828760	3.4694448997946e+14
10.861480753340	2.5049595880387e+14
10.864478677920	1.5085354623060e+14
10.867476602500	4.9185650074115e+13
10.870474527080	-5.2676761795017e+13
10.873472451660	-1.5281303493653e+14
10.876470376240	-2.4982004638968e+14
10.879468300820	-3.4322229862689e+14
10.882466225400	-4.3352882711587e+14
10.885464149980	-5.2191580638282e+14
10.888462074560	-6.0965667676577e+14
10.891459999140	-6.9751795750800e+14
10.894457923720	-7.8535189796800e+14
10.897455848300	-8.7204183247751e+14
10.900453772880	-9.5582133885445e+14
10.903451697460	-1.0348455448155e+15
10.906449622040	-1.1077966933623e+15
10.909447546620	-1.1742930879829e+15
10.912445471200	-1.2349457078011e+15
10.915443395780	-1.2910413641596e+15
10.918441320360	-1.3439738466411e+15
10.921439244940	-1.3946406362120e+15
10.924437169520	-1.4430357677181e+15
10.927435094100	-1.4881943836358e+15
10.930433018680	-1.5285101356588e+15
10.933430943260	-1.5623042032523e+15
10.936428867840	-1.5884286783051e+15
10.939426792420	-1.6066740477052e+15
10.942424717000	-1.6178254137185e+15
10.945422641580	-1.6233462737107e+15
10.948420566160	-1.6248108685670e+15
10.951418490740	-1.6233020078428e+15
10.954416415320	-1.6190042992308e+15
10.957414339900	-1.6111479268193e+15
10.960412264480	-1.5983241420709e+15
10.963410189060	-1.5790516463201e+15
10.966408113640	-1.5523772746792e+15
10.969406038220	-1.5182813821619e+15
10.972403962800	-1.4777330060035e+15
10.975401887380	-1.4323736725197e+15
10.978399811960	-1.3839505117666e+15
10.981397736540	-1.3337149905535e+15
10.984395661120	-1.2820165758227e+15
10.987393585700	-1.2282460747783e+15
10.990391510280	-1.1711497834459e+15
10.993389434860	-1.1093939618614e+15
10.996387359440	-1.0421636196178e+15
10.999385284020	-9.6956659494903e+14
11.002383208600	-8.9268836543886e+14
11.005381133180	-8.1327646443864e+14
11.008379057760	-7.3317481392859e+14
11.011376982340	-6.5372371313840e+14
11.014374906920	-5.7535422926278e+14
11.017372831500	-4.9753139818792e+14
11.020370756080	-4.1906738839928e+14
11.023368680660	-3.3868451971033e+14
11.026366605240	-2.5561269978083e+14
11.029364529820	-1.6999281849565e+14
11.032362454400	-8.2931850938029e+13
11.035360378980	3.8115179647511e+12
11.038358303560	8.8390856766091e+13
11.041356228140	1.6947042525122e+14
11.044354152720	2.4662993550404e+14
11.047352077300	3.2042156491927e+14
11.050350001880	3.9205801293491e+14
11.053347926460	4.6285127717927e+14
11.056345851040	5.3361693253599e+14
11.059343775620	6.0427173961459e+14
11.062341700200	6.7377845275101e+14
11.065339624780	7.4045902832800e+14
11.068337549360	8.0255674037866e+14
11.071335473940	8.5883271637352e+14
11.074333398520	9.0896935704338e+14
11.077331323100	9.5362693694488e+14
11.080329247680	9.9413215819892e+14
11.083327172260	1.0319179344029e+15
11.086325096840	1.0679285641825e+15
11.089323021420	1.1022175131929e+15
11.092320946000	1.1338913209923e+15
11.095318870580	1.1614208768830e+15
11.098316795160	1.1832010054834e+15
11.101314719740	1.1981445447822e+15
11.104312644320	1.2060840415897e+15
11.107310568900	1.2078277699286e+15
11.110308493480	1.2048488507815e+15
11.113306418060	1.1987263519174e+15
11.116304342640	1.1905518728302e+15
11.119302267220	1.1805281647193e+15
11.122300191800	1.1679128632132e+15
11.125298116380	1.1513285254771e+15
11.128296040960	1.1293202565713e+15
11.131293965540	1.1009477107246e+15
11.134291890120	1.0661852220787e+15
11.137289814700	1.0259771890148e+15
11.140287739280	9.8192754434631e+14
11.143285663860	9.3574186692321e+14
11.146283588440	8.8863507120648e+14
11.149281513020	8.4093063493678e+14
11.152279437600	7.9200406100558e+14
11.155277362180	7.4059173903782e+14
11.158275286760	6.8534683004076e+14
11.161273211340	6.2542953146441e+14
11.164271135920	5.6090606139201e+14
11.167269060500	4.9280385783131e+14
11.170266985080	4.2280184235926e+14
11.173264909660	3.5267395962468e+14
11.176262834240	2.8369835630421e+14
11.179260758820	2.1625757663333e+14
11.182258683400	1.4978209889943e+14
11.185256607980	8.3058356665069e+13
11.188254532560	1.4783199509794e+13
11.191252457140	-5.5847297696786e+13
11.194250381720	-1.2873978360577e+14
11.197248306300	-2.0284850101334e+14
11.200246230880	-2.7648423741163e+14
11.203244155460	-3.4786949656059e+14
11.206242080040	-4.1572808779183e+14
11.209240004620	-4.7968430409418e+14
11.212237929200	-5.4031968326280e+14
11.215235853780	-5.9886616666639e+14
11.218233778360	-6.5665330579348e+14
11.221231702940	-7.1452100241363e+14
11.224229627520	-7.7242229959108e+14
11.227227552100	-8.2936803650122e+14
11.230225476680	-8.8373454794426e+14
11.233223401260	-9.3381694131926e+14
11.236221325840	-9.7841676527201e+14
11.239219250420	-1.0172398566569e+15
11.242217175000	-1.0509527471466e+15
11.245215099580	-1.0808764623871e+15
11.248213024160	-1.1084350120762e+15
11.251210948740	-1.1345694719077e+15
11.254208873320	-1.1593415791954e+15
11.257206797900	-1.1818782724174e+15
11.260204722480	-1.2006783247980e+15
11.263202647060	-1.2141639290727e+15
11.266200571640	-1.2212665945711e+15
11.269198496220	-1.2218236965217e+15
11.272196420800	-1.2166344026077e+15
11.275194345380	-1.2071538115742e+15
11.278192269960	-1.1949422646299e+15
11.281190194540	-1.1810801889029e+15
11.284188119120	-1.1657718650356e+15
11.287186043700	-1.1482892439572e+15
11.290183968280	-1.1272770086252e+15
11.293181892860	-1.1013021247253e+15
11.296179817440	-1.0694378262561e+15
11.299177742020	-1.0316589358717e+15
11.302175666600	-9.8889756294042e+14
11.305173591180	-9.4273796187728e+14
11.308171515760	-8.9486710014699e+14
11.311169440340	-8.4649067230390e+14
11.314167364920	-7.9793734709173e+14
11.317165289500	-7.4860201046487e+14
11.320163214080	-6.9724921703598e+14
11.323161138660	-6.4256048504232e+14
11.326159063240	-5.8371600289980e+14
11.329156987820	-5.2078827214874e+14
11.332154912400	-4.5479713012678e+14
11.335152836980	-3.8740496950146e+14
11.338150761560	-3.2036836985252e+14
11.341148686140	-2.5495530969289e+14
11.344146610720	-1.9155016464076e+14
11.347144535300	-1.2959688145517e+14
11.350142459880	-6.7901513815435e+13
11.353140384460	-5.1780784123096e+12
11.356138309040	5.9371158120259e+13
11.359136233620	1.2566288927064e+14
11.362134158200	1.9267769402236e+14
11.365132082780	2.5876386222562e+14
11.368130007360	3.2218424485020e+14
11.371127931940	3.8169750533391e+14
11.374125856520	4.3695210202380e+14
11.377123781100	4.8854292872133e+14
11.380121705680	5.3770940012770e+14
11.383119630260	5.8579066129189e+14
11.386117554840	6.3364625358790e+14
11.389115479420	6.8126363171299e+14
11.392113404000	7.2770245229473e+14
11.395111328580	7.7139688034424e+14
11.398109253160	8.1070044570679e+14
11.401107177740	8.4446543153050e+14
11.404105102320	8.7243570314763e+14
11.407103026900	8.9530323612799e+14
11.410100951480	9.1440708650973e+14
11.413098876060	9.3119007419998e+14
11.416096800640	9.4662088784251e+14
11.419094725220	9.6080239524017e+14
11.422092649800	9.7291570863228e+14
11.425090574380	9.8152125449002e+14
11.428088498960	9.8510175281298e+14
11.431086423540	9.8263968590689e+14
11.434084348120	9.7400875946125e+14
11.437082272700	9.6002997905640e+14
11.440080197280	9.4217108081305e+14
11.443078121860	9.2200421603655e+14
11.446076046440	9.0062900176284e+14
11.449073971020	8.7828112754914e+14
11.452071895600	8.5427570471013e+14
11.455069820180	8.2730661723527e+14
11.458067744760	7.9598716398558e+14
11.461065669340	7.5942519366469e+14
11.464063593920	7.1761286714697e+14
11.467061518500	6.7148208227541e+14
11.470059443080	6.2260434464429e+14
11.473057367660	5.7264965151252e+14
11.476055292240	5.2281091984281e+14
11.479053216820	4.7341353866922e+14
11.482051141400	4.2385881814386e+14
11.485049065980	3.7292252424785e+14
11.488046990560	3.1929407707260e+14
11.491044915140	2.6215014019470e+14
11.494042839720	2.0154329092718e+14
11.497040764300	1.3845717558480e+14
11.500038688880	7.4506976387839e+13
11.503036613460	1.1399462913753e+13
11.506034538040	-4.9641352790515e+13
11.509032462620	-1.0826390338549e+14
11.512030387200	-1.6504565612006e+14
11.515028311780	-2.2119542431247e+14
11.518026236360	-2.7801550088474e+14
11.521024160940	-3.3632935894978e+14
11.524022085520	-3.9609370029940e+14
11.527020010100	-4.5634312161835e+14
11.530017934680	-5.1548857620593e+14
11.533015859260	-5.7185569297178e+14
11.536013783840	-6.2425747099636e+14
11.539011708420	-6.7238282991480e+14
11.542009633000	-7.1685290297492e+14
11.545007557580	-7.5892388553120e+14
11.548005482160	-7.9995020445306e+14
11.551003406740	-8.4081322072988e+14
11.554001331320	-8.8153372397053e+14
11.556999255900	-9.2121618253496e+14
11.559997180480	-9.5834596034578e+14
11.562995105060	-9.9132592781141e+14
11.565993029640	-1.0190475476569e+15
11.568990954220	-1.0412784621322e+15
11.571988878800	-1.0587187886607e+15
11.574986803380	-1.0727049047284e+15
11.577984727960	-1.0846741093690e+15
11.580982652540	-1.0955947859159e+15
11.583980577120	-1.1055797438577e+15
11.586978501700	-1.1138303436798e+15
11.589976426280	-1.1189326084705e+15
11.592974350860	-1.1193920944258e+15
11.595972275440	-1.1142031656427e+15
11.598970200020	-1.1032352710918e+15
11.601968124600	-1.0872887959669e+15
11.604966049180	-1.0677992946060e+15
11.607963973760	-1.0463031776834e+15
11.610961898340	-1.0238689503407e+15
11.613959822920	-1.0007111455285e+15
11.616957747500	-9.7613422509726e+14
11.619955672080	-9.4882765108299e+14
11.622953596660	-9.1739922694014e+14
11.625951521240	-8.8094288137202e+14
11.628949445820	-8.3942401197712e+14
11.631947370400	-7.9373526667253e+14
11.634945294980	-7.4540153807837e+14
11.637943219560	-6.9604687961600e+14
11.640941144140	-6.4682687866947e+14
11.643939068720	-5.9804308511482e+14
11.646936993300	-5.4908644715007e+14
11.649934917880	-4.9873098871664e+14
11.652932842460	-4.4566520764520e+14
11.655930767040	-3.8905795809627e+14
11.658928691620	-3.2894252051056e+14
11.661926616200	-2.6627210236467e+14
11.664924540780	-2.0262555563285e+14
11.667922465360	-1.3967567373853e+14
11.670920389940	-7.8623030881792e+13
11.673918314520	-1.9811376044080e+13
11.676916239100	3.7328850639920e+13
11.679914163680	9.3987690463562e+13
11.682912088260	1.5144574763800e+14
11.685910012840	2.1050989114919e+14
11.688907937420	2.7113032941673e+14
11.691905862000	3.3234545881516e+14
11.694903786580	3.9257566515399e+14
11.697901711160	4.5015400709639e+14
11.700899635740	5.0389131628284e+14
11.703897560320	5.5346020517175e+14
11.706895484900	5.9945172223970e+14
11.709893409480	6.4308345240960e+14
11.712891334060	6.8567094898273e+14
11.715889258640	7.2806468064642e+14
11.718887183220	7.7026772719990e+14
11.721885107800	8.1138031765857e+14
11.724883032380	8.4989241711552e+14
11.727880956960	8.8421264938826e+14
11.730878881540	9.1323164840426e+14
11.733876806120	9.3670487920966e+14
11.736874730700	9.5530900243037e+14
11.739872655280	9.7035057107281e+14
11.742870579860	9.8323859496390e+14
11.745868504440	9.9492259336487e+14
11.748866429020	1.0055108043315e+15
11.751864353600	1.0142142885889e+15
11.754862278180	1.0196381205975e+15
11.757860202760	1.0203082874821e+15
11.760858127340	1.0152329456905e+15
11.763856051920	1.0042836504824e+15
11.766853976500	9.8825101359507e+14
11.769851901080	9.6855363155087e+14
11.772849825660	9.4671153494488e+14
11.775847750240	9.2378527210498e+14
11.778845674820	8.9999476390772e+14
11.781843599400	8.7466331376372e+14
11.784841523980	8.4650792037265e+14
11.787839448560	8.1416478729697e+14
11.790837373140	7.7674915776427e+14
11.793835297720	7.3423558216822e+14
11.796833222300	6.8751338491032e+14
11.799831146880	6.3809618011764e+14
11.802829071460	5.8759638513992e+14
11.805826996040	5.3716535090071e+14
11.808824920620	4.8711274902950e+14
11.811822845200	4.3685029157223e+14
11.814820769780	3.8518092948453e+14
11.817818694360	3.3082272908239e+14
11.820816618940	2.7296704822665e+14
11.823814543520	2.1165761113103e+14
11.826812468100	1.4784554967695e+14
11.829810392680	8.3099258583654e+13
11.832808317260	1.9079713377762e+13
11.835806241840	-4.3018605065843e+13
11.838804166420	-1.0284799855654e+14
11.841802091000	-1.6096423307028e+14
11.844800015580	-2.1853841398327e+14
11.847797940160	-2.7683450576800e+14
11.850795864740	-3.3665235867443e+14
11.853793789320	-3.9794916128885e+14
11.856791713900	-4.5978399309621e+14
11.859789638480	-5.2060670436060e+14
11.862787563060	-5.7878086457578e+14
11.865785487640	-6.3314120337040e+14
11.868783412220	-6.8337289991990e+14
11.871781336800	-7.3006820784615e+14
11.874779261380	-7.7443917513584e+14
11.877777185960	-8.1779653472074e+14
11.880775110540	-8.6099405631597e+14
11.883773035120	-9.0405072093513e+14
11.886770959700	-9.4609505524499e+14
11.889768884280	-9.8565286009666e+14
11.892766808860	-1.0211684200965e+15
11.895764733440	-1.0515601702405e+15
11.898762658020	-1.0765987256925e+15
11.901760582600	-1.0969631030993e+15
11.904758507180	-1.1139538992343e+15
11.907756431760	-1.1289731744368e+15
11.910754356340	-1.1429697959102e+15
11.913752280920	-1.1560620641357e+15
11.916750205500	-1.1674816233609e+15
11.919748130080	-1.1758598832946e+15
11.922746054660	-1.1797473626093e+15
11.925743979240	-1.1781674619013e+15
11.928741903820	-1.1709931111653e+15
11.931739828400	-1.1590024651550e+15
11.934737752980	-1.1435924376458e+15
11.937735677560	-1.1262595245801e+15
11.940733602140	-1.1080461707929e+15
11.943731526720	-1.0891639961396e+15
11.946729451300	-1.0689375636050e+15
11.949727375880	-1.0460899083413e+15
11.952725300460	-1.0192605401092e+15
11.955723225040	-9.8755791788447e+14
11.958721149620	-9.5093532744232e+14
11.961719074200	-9.1024662264358e+14
11.964716998780	-8.6696059361806e+14
11.967714923360	-8.2264307375134e+14
11.970712847940	-7.7840451723363e+14
11.973710772520	-7.3452385344889e+14
11.976708697100	-6.9039200013511e+14
11.979706621680	-6.4479628033856e+14
11.982704546260	-5.9643680322660e+14
11.985702470840	-5.4447734971347e+14
11.988700395420	-4.8892022972409e+14
11.991698320000	-4.3066190287534e+14
11.994696244580	-3.7120813027389e+14
11.997694169160	-3.1215744866166e+14
12.000692093740	-2.5465017613716e+14
12.003690018320	-1.9899322930063e+14
12.006687942900	-1.4460380051859e+14
12.009685867480	-9.0293121666310e+13
12.012683792060	-3.4781670379278e+13
12.015681716640	2.2751149977724e+13
12.018679641220	8.2292898997055e+13
12.021677565800	1.4294246562014e+14
12.024675490380	2.0319415346386e+14
12.027673414960	2.6145300675382e+14
12.030671339540	3.1658466139002e+14
12.033669264120	3.6828992125074e+14
12.036667188700	4.1716128621487e+14
12.039665113280	4.6440016267140e+14
12.042663037860	5.1130304854602e+14
12.045660962440	5.5871312955654e+14
12.048658887020	6.0664681745739e+14
12.051656811600	6.5423784433007e+14
12.054654736180	7.0002019256496e+14
12.057652660760	7.4244174632404e+14
12.060650585340	7.8041250852623e+14
12.063648509920	8.1367813392984e+14
12.066646434500	8.4287634421765e+14
12.069644359080	8.6925496055458e+14
12.072642283660	8.9415951650610e+14
12.075640208240	9.1848634975267e+14
12.078638132820	9.4231015701956e+14
12.081636057400	9.6482827324234e+14
12.084633981980	9.8464292082005e+14
12.087631906560	1.0002736039053e+15
12.090629831140	1.0107039853297e+15
12.093627755720	1.0157545001199e+15
12.096625680300	1.0161385891633e+15
12.099623604880	1.0131812987011e+15
12.102621529460	1.0083079096634e+15
12.105619454040	1.0024980057906e+15
12.108617378620	9.9591347734594e+14
12.111615303200	9.8784242781909e+14
12.114613227780	9.7698024732927e+14
12.117611152360	9.6194035433165e+14
12.120609076940	9.4179945625612e+14
12.123607001520	9.1646908686418e+14
12.126604926100	8.8675160443364e+14
12.129602850680	8.5405937563281e+14
12.132600775260	8.1990447057368e+14
12.135598699840	7.8535374662564e+14
12.138596624420	7.5065729307085e+14
12.141594549000	7.1519188477411e+14
12.144592473580	6.7774071796495e+14
12.147590398160	6.3700226838082e+14
12.150588322740	5.9213366802909e+14
12.153586247320	5.4312091157849e+14
12.156584171900	4.9083443562975e+14
12.159582096480	4.3674883220180e+14
12.162580021060	3.8243372779237e+14
12.165577945640	3.2901019548917e+14
12.168575870220	2.7678013907241e+14
12.171573794800	2.2516993908395e+14
12.174571719380	1.7300957921335e+14
12.177569643960	1.1904035354609e+14
12.180567568540	6.2457018262048e+13
12.183565493120	3.2771882402275e+12
12.186563417700	-5.7603157017425e+13
12.189561342280	-1.1868926707873e+14
12.192559266860	-1.7839555384105e+14
12.195557191440	-2.3558796288302e+14
12.198555116020	-2.8995382433015e+14
12.201553040600	-3.4205820362427e+14
12.204550965180	-3.9306555670918e+14
12.207548889760	-4.4423331836730e+14
12.210546814340	-4.9637110252006e+14
12.213544738920	-5.4947224688467e+14
12.216542663500	-6.0265853969973e+14
12.219540588080	-6.5445931987846e+14
12.222538512660	-7.0331845378149e+14
12.225536437240	-7.4813572159058e+14
12.228534361820	-7.8863608386264e+14
12.231532286400	-8.2542609833980e+14
12.234530210980	-8.5971625838422e+14
12.237528135560	-8.9281557430893e+14
12.240526060140	-9.2559161263268e+14
12.243523984720	-9.5810228795735e+14
12.246521909300	-9.8954000978896e+14
12.249519833880	-1.0185094436536e+15
12.252517758460	-1.0435327464727e+15
12.255515683040	-1.0635893280841e+15
12.258513607620	-1.0784840987255e+15
12.261511532200	-1.0889037477017e+15
12.264509456780	-1.0961397790256e+15
12.267507381360	-1.1015842717330e+15
12.270505305940	-1.1061910468415e+15
12.273503230520	-1.1101080198597e+15
12.276501155100	-1.1126210338696e+15
12.279499079680	-1.1124304474782e+15
12.282497004260	-1.1081546679863e+15
12.285494928840	-1.0988682026368e+15
12.288492853420	-1.0844687034350e+15
12.291490778000	-1.0657328680273e+15
