#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
-9.170651290220	9.6729165329926e-13
-9.167653365640	6.4881487965015e-13
-9.164655441060	6.7787514391236e-13
-9.161657516480	8.6587726169033e-13
-9.158659591900	3.6117757011603e-13
-9.155661667320	3.5761917041046e-13
-9.152663742740	3.6117757011603e-13
-9.149665818160	3.0542930806200e-13
-9.146667893580	7.4548473831832e-13
-9.143669969000	5.5333115421718e-13
-9.140672044420	6.1323088259438e-13
-9.137674119840	6.2805754803429e-13
-9.134676195260	9.5898872065292e-13
-9.131678270680	5.1656102392622e-13
-9.128680346100	5.1715409054381e-13
-9.125682421520	9.9338658447349e-13
-9.122684496940	8.3978233051610e-13
-9.119686572360	6.7372367758919e-13
-9.116688647780	4.4242769672670e-13
-9.113690723200	4.8809382628160e-13
-9.110692798620	8.1843193228264e-13
-9.107694874040	6.9270180935226e-13
-9.104696949460	8.1783886566504e-13
-9.101699024880	3.4457170482334e-13
-9.098701100300	8.5994659551437e-14
-9.095703175720	4.1218129922930e-13
-9.092705251140	4.6496422819535e-13
-9.089707326560	1.0467625800571e-12
-9.086709401980	1.1220820404918e-12
-9.083711477400	4.0209916673017e-13
-9.080713552820	3.9972690025978e-13
-9.077715628240	1.4648745454624e-13
-9.074717703660	1.3581225542951e-13
-9.071719779080	3.9320316746622e-13
-9.068721854500	3.5465383732248e-13
-9.065723929920	-2.0520104968826e-13
-9.062726005340	6.2805754803429e-13
-9.059728080760	4.8394235995843e-13
-9.056730156180	3.0720850791479e-13
-9.053732231600	4.4302076334430e-13
-9.050734307020	5.9306661759611e-15
-9.047736382440	1.9274665071874e-13
-9.044738457860	2.2595838130412e-13
-9.041740533280	2.7814824365258e-13
-9.038742608700	4.7979089363526e-13
-9.035744684120	1.1078484416695e-12
-9.032746759540	9.6669858668167e-13
-9.029748834960	1.0758228443194e-12
-9.026750910380	9.4119672212503e-13
-9.023752985800	1.0687060449082e-12
-9.020755061220	1.5686612035417e-12
-9.017757136640	1.7934334516107e-12
-9.014759212060	2.0941182267319e-12
-9.011761287480	1.2134142996017e-12
-9.008763362900	1.6303401317717e-12
-9.005765438320	1.7774206529356e-12
-9.002767513740	1.5253673404572e-12
-8.999769589160	2.1302952904052e-12
-8.996771664580	1.8171561163145e-12
-8.993773740000	1.8711251785157e-12
-8.990775815420	2.2257790158382e-12
-8.987777890840	2.1979048848112e-12
-8.984779966260	2.0170195664444e-12
-8.981782041680	2.6403325815379e-12
-8.978784117100	2.2987262098025e-12
-8.975786192520	2.5312083239002e-12
-8.972788267940	2.2417918145133e-12
-8.969790343360	2.3135528752424e-12
-8.966792418780	2.4576680633183e-12
-8.963794494200	2.8935720272514e-12
-8.960796569620	2.2981331431849e-12
-8.957798645040	2.4748669952286e-12
-8.954800720460	2.5561171218393e-12
-8.951802795880	2.3212627412712e-12
-8.948804871300	2.2382334148077e-12
-8.945806946720	2.1208062245237e-12
-8.942809022140	2.4244563327329e-12
-8.939811097560	2.2767827449515e-12
-8.936813172980	2.0045651674749e-12
-8.933815248400	1.8539262466055e-12
-8.930817323820	2.3942099352355e-12
-8.927819399240	2.2495016805421e-12
-8.924821474660	2.2471294140717e-12
-8.921823550080	1.5989076010391e-12
-8.918825625500	1.4547924129633e-12
-8.915827700920	8.9968205889331e-13
-8.912829776340	1.2685694950381e-12
-8.909831851760	7.5319460434707e-13
-8.906833927180	1.2697556282733e-12
-8.903836002600	1.0319359146172e-12
-8.900838078020	6.7609594405957e-13
-8.897840153440	7.4370553846553e-13
-8.894842228860	5.0351355833910e-13
-8.891844304280	8.0419833346033e-13
-8.888846379700	6.3339514759265e-13
-8.885848455120	4.5250982922584e-13
-8.882850530540	4.8275622672324e-13
-8.879852605960	3.7125970261517e-13
-8.876854681380	3.7066663599757e-13
-8.873856756800	3.3330343908902e-13
-8.870858832220	5.8950821789054e-13
-8.867860907640	3.1195304085556e-13
-8.864862983060	5.0292049172151e-13
-8.861865058480	2.1587624880499e-13
-8.858867133900	1.1446185719605e-13
-8.855869209320	2.4375037983200e-13
-8.852871284740	5.5155195436439e-14
-8.849873360160	2.5679784541912e-13
-8.846875435580	1.0082132499134e-13
-8.843877511000	9.0146125874609e-14
-8.840879586420	-0.0000000000000e+00
-8.837881661840	-3.3982717188257e-13
-8.834883737260	-1.7791998527883e-14
-8.831885812680	-3.2025597350190e-14
-8.828887888100	-1.3462612219432e-13
-8.825889963520	-1.4708052116384e-13
-8.822892038940	-2.5442557894873e-13
-8.819894114360	1.1090345749047e-13
-8.816896189780	-2.9653330879806e-15
-8.813898265200	-7.8284793522687e-14
-8.810900340620	8.3622393081052e-14
-8.807902416040	-6.5237327935573e-14
-8.804904491460	2.0638718292345e-13
-8.801906566880	5.3198075598371e-13
-8.798908642300	5.4443515495323e-13
-8.795910717720	2.4019198012643e-13
-8.792912793140	6.2449914832871e-13
-8.789914868560	3.5999143688084e-13
-8.786916943980	5.4087675524766e-13
-8.783919019400	3.4160637173536e-13
-8.780921094820	4.3649703055074e-13
-8.777923170240	5.8594981818496e-13
-8.774925245660	1.9927038351229e-13
-8.771927321080	2.1528318218739e-13
-8.768929396500	3.0187090835642e-13
-8.765931471920	3.4813010452892e-13
-8.762933547340	3.7244583585036e-13
-8.759935622760	-2.6272851159508e-13
-8.756937698180	-6.5355941259092e-13
-8.753939773600	-2.7103144424142e-13
-8.750941849020	-3.7066663599757e-13
-8.747943924440	-9.4297592197782e-14
-8.744945999860	-2.5442557894873e-13
-8.741948075280	-6.2449914832871e-13
-8.738950150700	-4.2700796466920e-13
-8.735952226120	-5.3613222230689e-13
-8.732954301540	-6.0611408318323e-13
-8.729956376960	-6.9448100920505e-13
-8.726958452380	-7.7217273611014e-13
-8.723960527800	-5.5748262054035e-13
-8.720962603220	-4.4835836290266e-13
-8.717964678640	-5.1656102392622e-13
-8.714966754060	-4.1633276555247e-13
-8.711968829480	-2.4552957968479e-13
-8.708970904900	-1.9393278395393e-13
-8.705972980320	-2.1943464851056e-14
-8.702975055740	-1.6012798675095e-13
