#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Transverse RW dipolar bunch wake, x-plane
# Bellows length has been subtracted from the RW impedance.
# No beta multiplication is applied in this cell.
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp [V/pC/m]"
#------------------------
100.670307396400	6.7018777776049e+02
100.673305320980	6.7016208003557e+02
100.676303245560	6.7013638475051e+02
100.679301170140	6.7011069190554e+02
100.682299094720	6.7008500150081e+02
100.685297019300	6.7005931353629e+02
100.688294943880	6.7003362801185e+02
100.691292868460	6.7000794492724e+02
100.694290793040	6.6998226428204e+02
100.697288717620	6.6995658607577e+02
100.700286642200	6.6993091030776e+02
100.703284566780	6.6990523697726e+02
100.706282491360	6.6987956608337e+02
100.709280415940	6.6985389762508e+02
100.712278340520	6.6982823160127e+02
100.715276265100	6.6980256801067e+02
100.718274189680	6.6977690685191e+02
100.721272114260	6.6975124812350e+02
100.724270038840	6.6972559182383e+02
100.727267963420	6.6969993795118e+02
100.730265888000	6.6967428650369e+02
100.733263812580	6.6964863747942e+02
100.736261737160	6.6962299087628e+02
100.739259661740	6.6959734669210e+02
100.742257586320	6.6957170492457e+02
100.745255510900	6.6954606557129e+02
100.748253435480	6.6952042862975e+02
100.751251360060	6.6949479409731e+02
100.754249284640	6.6946916197123e+02
100.757247209220	6.6944353224869e+02
100.760245133800	6.6941790492673e+02
100.763243058380	6.6939228000229e+02
100.766240982960	6.6936665747223e+02
100.769238907540	6.6934103733328e+02
100.772236832120	6.6931541958209e+02
100.775234756700	6.6928980421519e+02
100.778232681280	6.6926419122903e+02
100.781230605860	6.6923858061995e+02
100.784228530440	6.6921297238419e+02
100.787226455020	6.6918736651790e+02
100.790224379600	6.6916176301714e+02
100.793222304180	6.6913616187786e+02
100.796220228760	6.6911056309595e+02
100.799218153340	6.6908496666717e+02
100.802216077920	6.6905937258721e+02
100.805214002500	6.6903378085167e+02
100.808211927080	6.6900819145605e+02
100.811209851660	6.6898260439579e+02
100.814207776240	6.6895701966622e+02
100.817205700820	6.6893143726259e+02
100.820203625400	6.6890585718007e+02
100.823201549980	6.6888027941376e+02
100.826199474560	6.6885470395865e+02
100.829197399140	6.6882913080968e+02
100.832195323720	6.6880355996170e+02
100.835193248300	6.6877799140947e+02
100.838191172880	6.6875242514771e+02
100.841189097460	6.6872686117102e+02
100.844187022040	6.6870129947396e+02
100.847184946620	6.6867574005101e+02
100.850182871200	6.6865018289656e+02
100.853180795780	6.6862462800496e+02
100.856178720360	6.6859907537048e+02
100.859176644940	6.6857352498732e+02
100.862174569520	6.6854797684961e+02
100.865172494100	6.6852243095142e+02
100.868170418680	6.6849688728676e+02
100.871168343260	6.6847134584957e+02
100.874166267840	6.6844580663375e+02
100.877164192420	6.6842026963312e+02
100.880162117000	6.6839473484144e+02
100.883160041580	6.6836920225243e+02
100.886157966160	6.6834367185974e+02
100.889155890740	6.6831814365698e+02
100.892153815320	6.6829261763769e+02
100.895151739900	6.6826709379536e+02
100.898149664480	6.6824157212346e+02
100.901147589060	6.6821605261538e+02
100.904145513640	6.6819053526446e+02
100.907143438220	6.6816502006402e+02
100.910141362800	6.6813950700731e+02
100.913139287380	6.6811399608756e+02
100.916137211960	6.6808848729793e+02
100.919135136540	6.6806298063157e+02
100.922133061120	6.6803747608156e+02
100.925130985700	6.6801197364097e+02
100.928128910280	6.6798647330281e+02
100.931126834860	6.6796097506008e+02
100.934124759440	6.6793547890573e+02
100.937122684020	6.6790998483267e+02
100.940120608600	6.6788449283379e+02
100.943118533180	6.6785900290195e+02
100.946116457760	6.6783351502999e+02
100.949114382340	6.6780802921071e+02
100.952112306920	6.6778254543689e+02
100.955110231500	6.6775706370127e+02
100.958108156080	6.6773158399661e+02
100.961106080660	6.6770610631559e+02
100.964104005240	6.6768063065093e+02
100.967101929820	6.6765515699528e+02
100.970099854400	6.6762968534131e+02
100.973097778980	6.6760421568165e+02
100.976095703560	6.6757874800894e+02
100.979093628140	6.6755328231578e+02
100.982091552720	6.6752781859478e+02
100.985089477300	6.6750235683852e+02
100.988087401880	6.6747689703960e+02
100.991085326460	6.6745143919059e+02
100.994083251040	6.6742598328406e+02
100.997081175620	6.6740052931257e+02
101.000079100200	6.6737507726870e+02
101.003077024780	6.6734962714500e+02
101.006074949360	6.6732417893403e+02
101.009072873940	6.6729873262837e+02
101.012070798520	6.6727328822057e+02
101.015068723100	6.6724784570321e+02
101.018066647680	6.6722240506886e+02
101.021064572260	6.6719696631012e+02
101.024062496840	6.6717152941957e+02
101.027060421420	6.6714609438981e+02
101.030058346000	6.6712066121346e+02
101.033056270580	6.6709522988314e+02
101.036054195160	6.6706980039151e+02
101.039052119740	6.6704437273121e+02
101.042050044320	6.6701894689492e+02
101.045047968900	6.6699352287532e+02
101.048045893480	6.6696810066515e+02
101.051043818060	6.6694268025712e+02
101.054041742640	6.6691726164399e+02
101.057039667220	6.6689184481855e+02
101.060037591800	6.6686642977360e+02
101.063035516380	6.6684101650198e+02
101.066033440960	6.6681560499654e+02
101.069031365540	6.6679019525017e+02
101.072029290120	6.6676478725581e+02
101.075027214700	6.6673938100640e+02
101.078025139280	6.6671397649492e+02
101.081023063860	6.6668857371442e+02
101.084020988440	6.6666317265794e+02
101.087018913020	6.6663777331858e+02
101.090016837600	6.6661237568948e+02
101.093014762180	6.6658697976382e+02
101.096012686760	6.6656158553482e+02
101.099010611340	6.6653619299573e+02
101.102008535920	6.6651080213988e+02
101.105006460500	6.6648541296060e+02
101.108004385080	6.6646002545130e+02
101.111002309660	6.6643463960544e+02
101.114000234240	6.6640925541650e+02
101.116998158820	6.6638387287804e+02
101.119996083400	6.6635849198367e+02
101.122994007980	6.6633311272702e+02
101.125991932560	6.6630773510183e+02
101.128989857140	6.6628235910185e+02
101.131987781720	6.6625698472090e+02
101.134985706300	6.6623161195287e+02
101.137983630880	6.6620624079171e+02
101.140981555460	6.6618087123141e+02
101.143979480040	6.6615550326604e+02
101.146977404620	6.6613013688972e+02
101.149975329200	6.6610477209666e+02
101.152973253780	6.6607940888111e+02
101.155971178360	6.6605404723740e+02
101.158969102940	6.6602868715992e+02
101.161967027520	6.6600332864313e+02
101.164964952100	6.6597797168156e+02
101.167962876680	6.6595261626982e+02
101.170960801260	6.6592726240259e+02
101.173958725840	6.6590191007462e+02
101.176956650420	6.6587655928072e+02
101.179954575000	6.6585121001581e+02
101.182952499580	6.6582586227484e+02
101.185950424160	6.6580051605289e+02
101.188948348740	6.6577517134508e+02
101.191946273320	6.6574982814662e+02
101.194944197900	6.6572448645281e+02
101.197942122480	6.6569914625902e+02
101.200940047060	6.6567380756069e+02
101.203937971640	6.6564847035338e+02
101.206935896220	6.6562313463271e+02
101.209933820800	6.6559780039437e+02
101.212931745380	6.6557246763417e+02
101.215929669960	6.6554713634799e+02
101.218927594540	6.6552180653178e+02
101.221925519120	6.6549647818162e+02
101.224923443700	6.6547115129363e+02
101.227921368280	6.6544582586406e+02
101.230919292860	6.6542050188923e+02
101.233917217440	6.6539517936555e+02
101.236915142020	6.6536985828953e+02
101.239913066600	6.6534453865777e+02
101.242910991180	6.6531922046697e+02
101.245908915760	6.6529390371390e+02
101.248906840340	6.6526858839544e+02
101.251904764920	6.6524327450858e+02
101.254902689500	6.6521796205038e+02
101.257900614080	6.6519265101801e+02
101.260898538660	6.6516734140872e+02
101.263896463240	6.6514203321989e+02
101.266894387820	6.6511672644896e+02
101.269892312400	6.6509142109349e+02
101.272890236980	6.6506611715112e+02
101.275888161560	6.6504081461962e+02
101.278886086140	6.6501551349683e+02
101.281884010720	6.6499021378070e+02
101.284881935300	6.6496491546928e+02
101.287879859880	6.6493961856070e+02
101.290877784460	6.6491432305323e+02
101.293875709040	6.6488902894520e+02
101.296873633620	6.6486373623507e+02
101.299871558200	6.6483844492139e+02
101.302869482780	6.6481315500279e+02
101.305867407360	6.6478786647803e+02
101.308865331940	6.6476257934597e+02
101.311863256520	6.6473729360555e+02
101.314861181100	6.6471200925581e+02
101.317859105680	6.6468672629593e+02
101.320857030260	6.6466144472514e+02
101.323854954840	6.6463616454281e+02
101.326852879420	6.6461088574838e+02
101.329850804000	6.6458560834141e+02
101.332848728580	6.6456033232156e+02
101.335846653160	6.6453505768859e+02
101.338844577740	6.6450978444234e+02
101.341842502320	6.6448451258277e+02
101.344840426900	6.6445924210994e+02
101.347838351480	6.6443397302400e+02
101.350836276060	6.6440870532521e+02
101.353834200640	6.6438343901390e+02
101.356832125220	6.6435817409054e+02
101.359830049800	6.6433291055567e+02
101.362827974380	6.6430764840993e+02
101.365825898960	6.6428238765407e+02
101.368823823540	6.6425712828891e+02
101.371821748120	6.6423187031539e+02
101.374819672700	6.6420661373453e+02
101.377817597280	6.6418135854747e+02
101.380815521860	6.6415610475541e+02
101.383813446440	6.6413085235966e+02
101.386811371020	6.6410560136162e+02
101.389809295600	6.6408035176278e+02
101.392807220180	6.6405510356473e+02
101.395805144760	6.6402985676914e+02
101.398803069340	6.6400461137777e+02
101.401800993920	6.6397936739248e+02
101.404798918500	6.6395412481519e+02
101.407796843080	6.6392888364795e+02
101.410794767660	6.6390364389285e+02
101.413792692240	6.6387840555209e+02
101.416790616820	6.6385316862796e+02
101.419788541400	6.6382793312281e+02
101.422786465980	6.6380269903909e+02
101.425784390560	6.6377746637932e+02
101.428782315140	6.6375223514611e+02
101.431780239720	6.6372700534215e+02
101.434778164300	6.6370177697018e+02
101.437776088880	6.6367655003304e+02
101.440774013460	6.6365132453366e+02
101.443771938040	6.6362610047500e+02
101.446769862620	6.6360087786013e+02
101.449767787200	6.6357565669217e+02
101.452765711780	6.6355043697432e+02
101.455763636360	6.6352521870985e+02
101.458761560940	6.6350000190209e+02
101.461759485520	6.6347478655443e+02
101.464757410100	6.6344957267033e+02
101.467755334680	6.6342436025333e+02
101.470753259260	6.6339914930700e+02
101.473751183840	6.6337393983499e+02
101.476749108420	6.6334873184100e+02
101.479747033000	6.6332352532879e+02
101.482744957580	6.6329832030219e+02
101.485742882160	6.6327311676504e+02
101.488740806740	6.6324791472128e+02
101.491738731320	6.6322271417487e+02
101.494736655900	6.6319751512982e+02
101.497734580480	6.6317231759022e+02
101.500732505060	6.6314712156015e+02
101.503730429640	6.6312192704379e+02
101.506728354220	6.6309673404531e+02
101.509726278800	6.6307154256895e+02
101.512724203380	6.6304635261899e+02
101.515722127960	6.6302116419974e+02
101.518720052540	6.6299597731553e+02
101.521717977120	6.6297079197074e+02
101.524715901700	6.6294560816978e+02
101.527713826280	6.6292042591708e+02
101.530711750860	6.6289524521710e+02
101.533709675440	6.6287006607433e+02
101.536707600020	6.6284488849327e+02
101.539705524600	6.6281971247847e+02
101.542703449180	6.6279453803446e+02
101.545701373760	6.6276936516582e+02
101.548699298340	6.6274419387712e+02
101.551697222920	6.6271902417297e+02
101.554695147500	6.6269385605796e+02
101.557693072080	6.6266868953673e+02
101.560690996660	6.6264352461388e+02
101.563688921240	6.6261836129406e+02
101.566686845820	6.6259319958189e+02
101.569684770400	6.6256803948200e+02
101.572682694980	6.6254288099904e+02
101.575680619560	6.6251772413763e+02
101.578678544140	6.6249256890240e+02
101.581676468720	6.6246741529796e+02
101.584674393300	6.6244226332893e+02
101.587672317880	6.6241711299991e+02
101.590670242460	6.6239196431549e+02
101.593668167040	6.6236681728023e+02
101.596666091620	6.6234167189869e+02
101.599664016200	6.6231652817540e+02
101.602661940780	6.6229138611489e+02
101.605659865360	6.6226624572165e+02
101.608657789940	6.6224110700013e+02
101.611655714520	6.6221596995478e+02
101.614653639100	6.6219083459001e+02
101.617651563680	6.6216570091020e+02
101.620649488260	6.6214056891969e+02
101.623647412840	6.6211543862279e+02
101.626645337420	6.6209031002378e+02
101.629643262000	6.6206518312689e+02
101.632641186580	6.6204005793631e+02
101.635639111160	6.6201493445619e+02
101.638637035740	6.6198981269063e+02
101.641634960320	6.6196469264369e+02
101.644632884900	6.6193957431938e+02
101.647630809480	6.6191445772166e+02
101.650628734060	6.6188934285441e+02
101.653626658640	6.6186422972151e+02
101.656624583220	6.6183911832672e+02
101.659622507800	6.6181400867380e+02
101.662620432380	6.6178890076640e+02
101.665618356960	6.6176379460813e+02
101.668616281540	6.6173869020255e+02
101.671614206120	6.6171358755313e+02
101.674612130700	6.6168848666328e+02
101.677610055280	6.6166338753635e+02
101.680607979860	6.6163829017559e+02
101.683605904440	6.6161319458421e+02
101.686603829020	6.6158810076533e+02
101.689601753600	6.6156300872200e+02
101.692599678180	6.6153791845717e+02
101.695597602760	6.6151282997374e+02
101.698595527340	6.6148774327451e+02
101.701593451920	6.6146265836221e+02
101.704591376500	6.6143757523946e+02
101.707589301080	6.6141249390883e+02
101.710587225660	6.6138741437277e+02
101.713585150240	6.6136233663365e+02
101.716583074820	6.6133726069377e+02
101.719580999400	6.6131218655531e+02
101.722578923980	6.6128711422037e+02
101.725576848560	6.6126204369095e+02
101.728574773140	6.6123697496895e+02
101.731572697720	6.6121190805620e+02
101.734570622300	6.6118684295438e+02
101.737568546880	6.6116177966512e+02
101.740566471460	6.6113671818992e+02
101.743564396040	6.6111165853019e+02
101.746562320620	6.6108660068722e+02
101.749560245200	6.6106154466222e+02
101.752558169780	6.6103649045627e+02
101.755556094360	6.6101143807037e+02
101.758554018940	6.6098638750538e+02
101.761551943520	6.6096133876207e+02
101.764549868100	6.6093629184110e+02
101.767547792680	6.6091124674302e+02
101.770545717260	6.6088620346825e+02
101.773543641840	6.6086116201713e+02
101.776541566420	6.6083612238986e+02
101.779539491000	6.6081108458652e+02
101.782537415580	6.6078604860712e+02
101.785535340160	6.6076101445150e+02
101.788533264740	6.6073598211941e+02
101.791531189320	6.6071095161050e+02
101.794529113900	6.6068592292426e+02
101.797527038480	6.6066089606009e+02
101.800524963060	6.6063587101729e+02
101.803522887640	6.6061084779499e+02
101.806520812220	6.6058582639224e+02
101.809518736800	6.6056080680797e+02
101.812516661380	6.6053578904097e+02
101.815514585960	6.6051077308991e+02
101.818512510540	6.6048575895337e+02
101.821510435120	6.6046074662978e+02
101.824508359700	6.6043573611745e+02
101.827506284280	6.6041072741459e+02
101.830504208860	6.6038572051927e+02
101.833502133440	6.6036071542944e+02
101.836500058020	6.6033571214294e+02
101.839497982600	6.6031071065747e+02
101.842495907180	6.6028571097064e+02
101.845493831760	6.6026071307991e+02
101.848491756340	6.6023571698263e+02
101.851489680920	6.6021072267602e+02
101.854487605500	6.6018573015721e+02
101.857485530080	6.6016073942317e+02
101.860483454660	6.6013575047078e+02
101.863481379240	6.6011076329679e+02
101.866479303820	6.6008577789781e+02
101.869477228400	6.6006079427038e+02
101.872475152980	6.6003581241087e+02
101.875473077560	6.6001083231557e+02
101.878471002140	6.5998585398064e+02
101.881468926720	6.5996087740211e+02
101.884466851300	6.5993590257591e+02
101.887464775880	6.5991092949786e+02
101.890462700460	6.5988595816365e+02
101.893460625040	6.5986098856887e+02
101.896458549620	6.5983602070897e+02
101.899456474200	6.5981105457933e+02
101.902454398780	6.5978609017517e+02
101.905452323360	6.5976112749166e+02
101.908450247940	6.5973616652379e+02
101.911448172520	6.5971120726650e+02
101.914446097100	6.5968624971459e+02
101.917444021680	6.5966129386277e+02
101.920441946260	6.5963633970562e+02
101.923439870840	6.5961138723765e+02
101.926437795420	6.5958643645323e+02
101.929435720000	6.5956148734667e+02
101.932433644580	6.5953653991213e+02
101.935431569160	6.5951159414370e+02
101.938429493740	6.5948665003538e+02
101.941427418320	6.5946170758104e+02
101.944425342900	6.5943676677448e+02
101.947423267480	6.5941182760940e+02
101.950421192060	6.5938689007939e+02
101.953419116640	6.5936195417797e+02
101.956417041220	6.5933701989856e+02
101.959414965800	6.5931208723448e+02
101.962412890380	6.5928715617898e+02
101.965410814960	6.5926222672521e+02
101.968408739540	6.5923729886624e+02
101.971406664120	6.5921237259505e+02
101.974404588700	6.5918744790456e+02
101.977402513280	6.5916252478757e+02
101.980400437860	6.5913760323684e+02
101.983398362440	6.5911268324503e+02
101.986396287020	6.5908776480473e+02
101.989394211600	6.5906284790846e+02
101.992392136180	6.5903793254865e+02
101.995390060760	6.5901301871767e+02
101.998387985340	6.5898810640784e+02
102.001385909920	6.5896319561138e+02
102.004383834500	6.5893828632046e+02
102.007381759080	6.5891337852718e+02
102.010379683660	6.5888847222359e+02
102.013377608240	6.5886356740166e+02
102.016375532820	6.5883866405331e+02
102.019373457400	6.5881376217040e+02
102.022371381980	6.5878886174474e+02
102.025369306560	6.5876396276809e+02
102.028367231140	6.5873906523213e+02
102.031365155720	6.5871416912853e+02
102.034363080300	6.5868927444887e+02
102.037361004880	6.5866438118472e+02
102.040358929460	6.5863948932757e+02
102.043356854040	6.5861459886890e+02
102.046354778620	6.5858970980012e+02
102.049352703200	6.5856482211262e+02
102.052350627780	6.5853993579773e+02
102.055348552360	6.5851505084678e+02
102.058346476940	6.5849016725102e+02
102.061344401520	6.5846528500169e+02
102.064342326100	6.5844040409001e+02
102.067340250680	6.5841552450715e+02
102.070338175260	6.5839064624427e+02
102.073336099840	6.5836576929248e+02
102.076334024420	6.5834089364288e+02
102.079331949000	6.5831601928655e+02
102.082329873580	6.5829114621456e+02
102.085327798160	6.5826627441792e+02
102.088325722740	6.5824140388768e+02
102.091323647320	6.5821653461481e+02
102.094321571900	6.5819166659033e+02
102.097319496480	6.5816679980520e+02
102.100317421060	6.5814193425038e+02
102.103315345640	6.5811706991684e+02
102.106313270220	6.5809220679553e+02
102.109311194800	6.5806734487738e+02
102.112309119380	6.5804248415333e+02
102.115307043960	6.5801762461432e+02
102.118304968540	6.5799276625129e+02
102.121302893120	6.5796790905515e+02
102.124300817700	6.5794305301686e+02
102.127298742280	6.5791819812735e+02
102.130296666860	6.5789334437756e+02
102.133294591440	6.5786849175845e+02
102.136292516020	6.5784364026095e+02
102.139290440600	6.5781878987605e+02
102.142288365180	6.5779394059472e+02
102.145286289760	6.5776909240793e+02
102.148284214340	6.5774424530670e+02
102.151282138920	6.5771939928204e+02
102.154280063500	6.5769455432496e+02
102.157277988080	6.5766971042653e+02
102.160275912660	6.5764486757780e+02
102.163273837240	6.5762002576985e+02
102.166271761820	6.5759518499378e+02
102.169269686400	6.5757034524072e+02
102.172267610980	6.5754550650182e+02
102.175265535560	6.5752066876824e+02
102.178263460140	6.5749583203117e+02
102.181261384720	6.5747099628184e+02
102.184259309300	6.5744616151149e+02
102.187257233880	6.5742132771140e+02
102.190255158460	6.5739649487285e+02
102.193253083040	6.5737166298720e+02
102.196251007620	6.5734683204579e+02
102.199248932200	6.5732200204001e+02
102.202246856780	6.5729717296130e+02
102.205244781360	6.5727234480110e+02
102.208242705940	6.5724751755090e+02
102.211240630520	6.5722269120223e+02
102.214238555100	6.5719786574665e+02
102.217236479680	6.5717304117574e+02
102.220234404260	6.5714821748114e+02
102.223232328840	6.5712339465450e+02
102.226230253420	6.5709857268754e+02
102.229228178000	6.5707375157198e+02
102.232226102580	6.5704893129961e+02
102.235224027160	6.5702411186224e+02
102.238221951740	6.5699929325172e+02
102.241219876320	6.5697447545995e+02
102.244217800900	6.5694965847886e+02
102.247215725480	6.5692484230041e+02
102.250213650060	6.5690002691663e+02
102.253211574640	6.5687521231956e+02
102.256209499220	6.5685039850130e+02
102.259207423800	6.5682558545397e+02
102.262205348380	6.5680077316975e+02
102.265203272960	6.5677596164085e+02
102.268201197540	6.5675115085954e+02
102.271199122120	6.5672634081809e+02
102.274197046700	6.5670153150885e+02
102.277194971280	6.5667672292420e+02
102.280192895860	6.5665191505656e+02
102.283190820440	6.5662710789837e+02
102.286188745020	6.5660230144214e+02
102.289186669600	6.5657749568041e+02
102.292184594180	6.5655269060576e+02
102.295182518760	6.5652788621081e+02
102.298180443340	6.5650308248821e+02
102.301178367920	6.5647827943066e+02
102.304176292500	6.5645347703091e+02
102.307174217080	6.5642867528172e+02
102.310172141660	6.5640387417591e+02
102.313170066240	6.5637907370633e+02
102.316167990820	6.5635427386587e+02
102.319165915400	6.5632947464746e+02
102.322163839980	6.5630467604407e+02
102.325161764560	6.5627987804868e+02
102.328159689140	6.5625508065434e+02
102.331157613720	6.5623028385411e+02
102.334155538300	6.5620548764111e+02
102.337153462880	6.5618069200846e+02
102.340151387460	6.5615589694935e+02
102.343149312040	6.5613110245696e+02
102.346147236620	6.5610630852455e+02
102.349145161200	6.5608151514538e+02
102.352143085780	6.5605672231274e+02
102.355141010360	6.5603193001996e+02
102.358138934940	6.5600713826041e+02
102.361136859520	6.5598234702745e+02
102.364134784100	6.5595755631452e+02
102.367132708680	6.5593276611504e+02
102.370130633260	6.5590797642248e+02
102.373128557840	6.5588318723034e+02
102.376126482420	6.5585839853211e+02
102.379124407000	6.5583361032135e+02
102.382122331580	6.5580882259162e+02
102.385120256160	6.5578403533648e+02
102.388118180740	6.5575924854955e+02
102.391116105320	6.5573446222445e+02
102.394114029900	6.5570967635482e+02
102.397111954480	6.5568489093431e+02
102.400109879060	6.5566010595660e+02
102.403107803640	6.5563532141538e+02
102.406105728220	6.5561053730436e+02
102.409103652800	6.5558575361726e+02
102.412101577380	6.5556097034780e+02
102.415099501960	6.5553618748974e+02
102.418097426540	6.5551140503683e+02
102.421095351120	6.5548662298283e+02
102.424093275700	6.5546184132152e+02
102.427091200280	6.5543706004668e+02
102.430089124860	6.5541227915211e+02
102.433087049440	6.5538749863158e+02
102.436084974020	6.5536271847892e+02
102.439082898600	6.5533793868792e+02
102.442080823180	6.5531315925238e+02
102.445078747760	6.5528838016612e+02
102.448076672340	6.5526360142294e+02
102.451074596920	6.5523882301666e+02
102.454072521500	6.5521404494108e+02
102.457070446080	6.5518926719001e+02
102.460068370660	6.5516448975725e+02
102.463066295240	6.5513971263661e+02
102.466064219820	6.5511493582187e+02
102.469062144400	6.5509015930682e+02
102.472060068980	6.5506538308524e+02
102.475057993560	6.5504060715091e+02
102.478055918140	6.5501583149759e+02
102.481053842720	6.5499105611904e+02
102.484051767300	6.5496628100898e+02
102.487049691880	6.5494150616117e+02
102.490047616460	6.5491673156931e+02
102.493045541040	6.5489195722711e+02
102.496043465620	6.5486718312826e+02
102.499041390200	6.5484240926644e+02
102.502039314780	6.5481763563530e+02
102.505037239360	6.5479286222849e+02
102.508035163940	6.5476808903963e+02
102.511033088520	6.5474331606233e+02
102.514031013100	6.5471854329018e+02
102.517028937680	6.5469377071673e+02
102.520026862260	6.5466899833554e+02
102.523024786840	6.5464422614013e+02
102.526022711420	6.5461945412400e+02
102.529020636000	6.5459468228063e+02
102.532018560580	6.5456991060347e+02
102.535016485160	6.5454513908596e+02
102.538014409740	6.5452036772150e+02
102.541012334320	6.5449559650347e+02
102.544010258900	6.5447082542522e+02
102.547008183480	6.5444605448009e+02
102.550006108060	6.5442128366136e+02
102.553004032640	6.5439651296232e+02
102.556001957220	6.5437174237620e+02
102.558999881800	6.5434697189622e+02
102.561997806380	6.5432220151557e+02
102.564995730960	6.5429743122740e+02
102.567993655540	6.5427266102484e+02
102.570991580120	6.5424789090099e+02
102.573989504700	6.5422312084890e+02
102.576987429280	6.5419835086162e+02
102.579985353860	6.5417358093215e+02
102.582983278440	6.5414881105345e+02
102.585981203020	6.5412404121847e+02
102.588979127600	6.5409927142012e+02
102.591977052180	6.5407450165126e+02
102.594974976760	6.5404973190475e+02
102.597972901340	6.5402496217339e+02
102.600970825920	6.5400019244996e+02
102.603968750500	6.5397542272721e+02
102.606966675080	6.5395065299784e+02
102.609964599660	6.5392588325454e+02
102.612962524240	6.5390111348995e+02
102.615960448820	6.5387634369670e+02
102.618958373400	6.5385157386735e+02
102.621956297980	6.5382680399447e+02
102.624954222560	6.5380203407056e+02
102.627952147140	6.5377726408811e+02
102.630950071720	6.5375249403958e+02
102.633947996300	6.5372772391739e+02
102.636945920880	6.5370295371392e+02
102.639943845460	6.5367818342154e+02
102.642941770040	6.5365341303257e+02
102.645939694620	6.5362864253931e+02
102.648937619200	6.5360387193402e+02
102.651935543780	6.5357910120895e+02
102.654933468360	6.5355433035630e+02
102.657931392940	6.5352955936825e+02
102.660929317520	6.5350478823695e+02
102.663927242100	6.5348001695452e+02
102.666925166680	6.5345524551305e+02
102.669923091260	6.5343047390462e+02
102.672921015840	6.5340570212127e+02
102.675918940420	6.5338093015501e+02
102.678916865000	6.5335615799783e+02
102.681914789580	6.5333138564170e+02
102.684912714160	6.5330661307857e+02
102.687910638740	6.5328184030035e+02
102.690908563320	6.5325706729894e+02
102.693906487900	6.5323229406623e+02
102.696904412480	6.5320752059405e+02
102.699902337060	6.5318274687426e+02
102.702900261640	6.5315797289867e+02
102.705898186220	6.5313319865907e+02
102.708896110800	6.5310842414726e+02
102.711894035380	6.5308364935500e+02
102.714891959960	6.5305887427403e+02
102.717889884540	6.5303409889611e+02
102.720887809120	6.5300932321294e+02
102.723885733700	6.5298454721625e+02
102.726883658280	6.5295977089773e+02
102.729881582860	6.5293499424908e+02
102.732879507440	6.5291021726198e+02
102.735877432020	6.5288543992809e+02
102.738875356600	6.5286066223910e+02
102.741873281180	6.5283588418666e+02
102.744871205760	6.5281110576243e+02
102.747869130340	6.5278632695806e+02
102.750867054920	6.5276154776521e+02
102.753864979500	6.5273676817554e+02
102.756862904080	6.5271198818068e+02
102.759860828660	6.5268720777230e+02
102.762858753240	6.5266242694206e+02
102.765856677820	6.5263764568162e+02
102.768854602400	6.5261286398265e+02
102.771852526980	6.5258808183683e+02
102.774850451560	6.5256329923583e+02
102.777848376140	6.5253851617135e+02
102.780846300720	6.5251373263511e+02
102.783844225300	6.5248894861881e+02
102.786842149880	6.5246416411420e+02
102.789840074460	6.5243937911301e+02
102.792837999040	6.5241459360703e+02
102.795835923620	6.5238980758802e+02
102.798833848200	6.5236502104780e+02
102.801831772780	6.5234023397820e+02
102.804829697360	6.5231544637105e+02
102.807827621940	6.5229065821824e+02
102.810825546520	6.5226586951167e+02
102.813823471100	6.5224108024326e+02
102.816821395680	6.5221629040498e+02
102.819819320260	6.5219149998880e+02
102.822817244840	6.5216670898675e+02
102.825815169420	6.5214191739089e+02
102.828813094000	6.5211712519330e+02
102.831811018580	6.5209233238612e+02
102.834808943160	6.5206753896150e+02
102.837806867740	6.5204274491165e+02
102.840804792320	6.5201795022882e+02
102.843802716900	6.5199315490531e+02
102.846800641480	6.5196835893344e+02
102.849798566060	6.5194356230561e+02
102.852796490640	6.5191876501424e+02
102.855794415220	6.5189396705182e+02
102.858792339800	6.5186916841087e+02
102.861790264380	6.5184436908400e+02
102.864788188960	6.5181956906383e+02
102.867786113540	6.5179476834307e+02
102.870784038120	6.5176996691448e+02
102.873781962700	6.5174516477086e+02
102.876779887280	6.5172036190510e+02
102.879777811860	6.5169555831014e+02
102.882775736440	6.5167075397899e+02
102.885773661020	6.5164594890471e+02
102.888771585600	6.5162114308046e+02
102.891769510180	6.5159633649943e+02
102.894767434760	6.5157152915491e+02
102.897765359340	6.5154672104025e+02
102.900763283920	6.5152191214889e+02
102.903761208500	6.5149710247432e+02
102.906759133080	6.5147229201014e+02
102.909757057660	6.5144748075000e+02
102.912754982240	6.5142266868764e+02
102.915752906820	6.5139785581690e+02
102.918750831400	6.5137304213168e+02
102.921748755980	6.5134822762598e+02
102.924746680560	6.5132341229388e+02
102.927744605140	6.5129859612955e+02
102.930742529720	6.5127377912726e+02
102.933740454300	6.5124896128136e+02
102.936738378880	6.5122414258630e+02
102.939736303460	6.5119932303662e+02
102.942734228040	6.5117450262696e+02
102.945732152620	6.5114968135206e+02
102.948730077200	6.5112485920676e+02
102.951728001780	6.5110003618600e+02
102.954725926360	6.5107521228482e+02
102.957723850940	6.5105038749836e+02
102.960721775520	6.5102556182188e+02
102.963719700100	6.5100073525073e+02
102.966717624680	6.5097590778038e+02
102.969715549260	6.5095107940641e+02
