#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Beta-weighted transverse dipolar bunch wake, y-plane
# beta_factor is dimensionless: sum(beta_i/<beta>)
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp_beta [V/pC/m]"
#------------------------
9.053732231600	2.4693349705536e+02
9.083711477400	2.4342160801695e+02
9.113690723200	2.3986100252567e+02
9.143669969000	2.3625342676540e+02
9.173649214800	2.3260067489661e+02
9.203628460600	2.2890458730388e+02
9.233607706400	2.2516704880509e+02
9.263586952200	2.2138998682406e+02
9.293566198000	2.1757536952843e+02
9.323545443800	2.1372520393457e+02
9.353524689600	2.0984153398139e+02
9.383503935400	2.0592643857478e+02
9.413483181200	2.0198202960468e+02
9.443462427000	1.9801044993664e+02
9.473441672800	1.9401387137967e+02
9.503420918600	1.8999449263247e+02
9.533400164400	1.8595453720987e+02
9.563379410200	1.8189625135137e+02
9.593358656000	1.7782190191394e+02
9.623337901800	1.7373377425083e+02
9.653317147600	1.6963417007846e+02
9.683296393400	1.6552540533345e+02
9.713275639200	1.6140980802152e+02
9.743254885000	1.5728971606059e+02
9.773234130800	1.5316747511972e+02
9.803213376600	1.4904543645612e+02
9.833192622400	1.4492595475205e+02
9.863171868200	1.4081138595371e+02
9.893151114000	1.3670408511391e+02
9.923130359800	1.3260640424068e+02
9.953109605600	1.2852069015359e+02
9.983088851400	1.2444928234975e+02
10.013068097200	1.2039451088153e+02
10.043047343000	1.1635869424766e+02
10.073026588800	1.1234413729984e+02
10.103005834600	1.0835312916653e+02
10.132985080400	1.0438794119588e+02
10.162964326200	1.0045082491953e+02
10.192943572000	9.6544010039137e+01
10.222922817800	9.2669702437400e+01
10.252902063600	8.8830082215226e+01
10.282881309400	8.5027301756872e+01
10.312860555200	8.1263483824662e+01
10.342839801000	7.7540719684955e+01
10.372819046800	7.3861067266982e+01
10.402798292600	7.0226549356117e+01
10.432777538400	6.6639151823142e+01
10.462756784200	6.3100821891007e+01
10.492736030000	5.9613466440551e+01
10.522715275800	5.6178950356625e+01
10.552694521600	5.2799094915994e+01
10.582673767400	4.9475676218368e+01
10.612653013200	4.6210423661868e+01
10.642632259000	4.3005018464192e+01
10.672611504800	3.9861092230682e+01
10.702590750600	3.6780225570474e+01
10.732569996400	3.3763946761844e+01
10.762549242200	3.0813730467827e+01
10.792528488000	2.7930996503138e+01
10.822507733800	2.5117108653364e+01
10.852486979600	2.2373373547353e+01
10.882466225400	1.9701039583678e+01
10.912445471200	1.7101295911999e+01
10.942424717000	1.4575271470090e+01
10.972403962800	1.2124034077247e+01
11.002383208600	9.7485895847534e+00
11.032362454400	7.4498810839987e+00
11.062341700200	5.2287881728153e+00
11.092320946000	3.0861262805367e+00
11.122300191800	1.0226460522217e+00
11.152279437600	-9.6096720756171e-01
11.182258683400	-2.8640940310549e+00
11.212237929200	-4.6861812234480e+00
11.242217175000	-6.4267422386121e+00
11.272196420800	-8.0853574942548e+00
11.302175666600	-9.6616746263820e+00
11.332154912400	-1.1155408683005e+01
11.362134158200	-1.2566342257091e+01
11.392113404000	-1.3894325558800e+01
11.422092649800	-1.5139276427123e+01
11.452071895600	-1.6301180281074e+01
11.482051141400	-1.7380090010648e+01
11.512030387200	-1.8376125807824e+01
11.542009633000	-1.9289474937922e+01
