#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Beta-weighted transverse dipolar bunch wake, x-plane
# beta_factor is dimensionless: sum(beta_i/<beta>)
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp_beta [V/pC/m]"
#------------------------
-2.638173630400	6.0557701039433e-10
-2.608194384600	1.0118736292772e-09
-2.578215138800	1.6817078323549e-09
-2.548235893000	2.7798864154912e-09
-2.518256647200	4.5704828773366e-09
-2.488277401400	7.4740654520931e-09
-2.458298155600	1.2156675589152e-08
-2.428318909800	1.9666886320255e-08
-2.398339664000	3.1646225932580e-08
-2.368360418200	5.0649610472232e-08
-2.338381172400	8.0630671725588e-08
-2.308401926600	1.2767222071535e-07
-2.278422680800	2.0107918994563e-07
-2.248443435000	3.1500310041353e-07
-2.218464189200	4.9084236901052e-07
-2.188484943400	7.6076651089490e-07
-2.158505697600	1.1728583075683e-06
-2.128526451800	1.7985698557747e-06
-2.098547206000	2.7434657169006e-06
-2.068567960200	4.1626047613425e-06
-2.038588714400	6.2824244602749e-06
-2.008609468600	9.4316780936305e-06
-1.978630222800	1.4084891364287e-05
-1.948650977000	2.0923012437910e-05
-1.918671731200	3.0917513252156e-05
-1.888692485400	4.5446253937313e-05
-1.858713239600	6.6452067495629e-05
-1.828733993800	9.6658394081073e-05
-1.798754748000	1.3986055572015e-04
-1.768775502200	2.0131659487313e-04
-1.738796256400	2.8826820694736e-04
-1.708817010600	4.1063039720375e-04
-1.678837764800	5.8189831820031e-04
-1.648858519000	8.2033152398877e-04
-1.618879273200	1.1504898351305e-03
-1.588900027400	1.6052113281389e-03
-1.558920781600	2.2281417865265e-03
-1.528941535800	3.0769463281655e-03
-1.498962290000	4.2273578005097e-03
-1.468983044200	5.7782426984718e-03
-1.439003798400	7.8578934075048e-03
-1.409024552600	1.0631784864593e-02
-1.379045306800	1.4312063345962e-02
-1.349066061000	1.9169063791798e-02
-1.319086815200	2.5545178281400e-02
-1.289107569400	3.3871420019130e-02
-1.259128323600	4.4687042159745e-02
-1.229149077800	5.8662576317452e-02
-1.199169832000	7.6626648699019e-02
-1.169190586200	9.9596909294171e-02
-1.139211340400	1.2881536817550e-01
-1.109232094600	1.6578836950105e-01
-1.079252848800	2.1233134534221e-01
-1.049273603000	2.7061837554852e-01
-1.019294357200	3.4323643484653e-01
-0.989315111400	4.3324403363950e-01
-0.959335865600	5.4423375524585e-01
-0.929356619800	6.8039796190387e-01
-0.899377374000	8.4659668892342e-01
-0.869398128200	1.0484264770224e+00
-0.839418882400	1.2922886153604e+00
-0.809439636600	1.5854549923380e+00
-0.779460390800	1.9361294900064e+00
-0.749481145000	2.3535026246646e+00
-0.719501899200	2.8477969457343e+00
-0.689522653400	3.4303005726691e+00
-0.659543407600	4.1133861905797e+00
-0.629564161800	4.9105128534662e+00
-0.599584916000	5.8362080714652e+00
-0.569605670200	6.9060278943648e+00
-0.539626424400	8.1364930529978e+00
-0.509647178600	9.5449996834547e+00
-0.479667932800	1.1149703731510e+01
-0.449688687000	1.2969378805641e+01
