#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Total transverse dipolar wake, x-plane
# RF/BPM beta factors are dimensionless: sum(beta_i/<beta>)
#"s / mm"	"W_perp_total [V/pC/m]"
#------------------------
36.110000000000	9.4477414634734e+03
36.140000000000	9.4093669733091e+03
36.170000000000	9.3708030031701e+03
36.200000000000	9.3320594634987e+03
36.230000000000	9.2931461357108e+03
36.260000000000	9.2540726645163e+03
36.290000000000	9.2148485504259e+03
36.320000000000	9.1754831424185e+03
36.350000000000	9.1359856307522e+03
36.380000000000	9.0963650399010e+03
36.410000000000	9.0566302215985e+03
36.440000000000	9.0167898479702e+03
36.470000000000	8.9768524047382e+03
36.500000000000	8.9368261844826e+03
36.530000000000	8.8967192799481e+03
36.560000000000	8.8565395773925e+03
36.590000000000	8.8162947499734e+03
36.620000000000	8.7759922511863e+03
36.650000000000	8.7356393083667e+03
36.680000000000	8.6952429162851e+03
36.710000000000	8.6548098308671e+03
36.740000000000	8.6143465630826e+03
36.770000000000	8.5738593730504e+03
36.800000000000	8.5333542644148e+03
36.830000000000	8.4928369790474e+03
36.860000000000	8.4523129921306e+03
36.890000000000	8.4117875076781e+03
36.920000000000	8.3712654545384e+03
36.950000000000	8.3307514829260e+03
36.980000000000	8.2902499615119e+03
37.010000000000	8.2497649750995e+03
37.040000000000	8.2093003228980e+03
37.070000000000	8.1688595173996e+03
37.100000000000	8.1284457838553e+03
37.130000000000	8.0880620603358e+03
37.160000000000	8.0477109983595e+03
37.190000000000	8.0073949640633e+03
37.220000000000	7.9671160398880e+03
37.250000000000	7.9268760267521e+03
37.280000000000	7.8866764466816e+03
37.310000000000	7.8465185458709e+03
37.340000000000	7.8064032981456e+03
37.370000000000	7.7663314088027e+03
37.400000000000	7.7263033188043e+03
37.430000000000	7.6863192093001e+03
37.460000000000	7.6463790064576e+03
37.490000000000	7.6064823865742e+03
37.520000000000	7.5666287814477e+03
37.550000000000	7.5268173839784e+03
37.580000000000	7.4870471539747e+03
37.610000000000	7.4473168241319e+03
37.640000000000	7.4076249061555e+03
37.670000000000	7.3679696969970e+03
37.700000000000	7.3283492851742e+03
37.730000000000	7.2887615571501e+03
37.760000000000	7.2492042037486e+03
37.790000000000	7.2096747265918e+03
37.820000000000	7.1701704445507e+03
37.850000000000	7.1306885002097e+03
37.880000000000	7.0912258663523e+03
37.910000000000	7.0517793524871e+03
37.940000000000	7.0123456114386e+03
37.970000000000	6.9729211460345e+03
38.000000000000	6.9335023159279e+03
38.030000000000	6.8940853445944e+03
38.060000000000	6.8546663265449e+03
38.090000000000	6.8152412347943e+03
38.120000000000	6.7758059286215e+03
38.150000000000	6.7363561616496e+03
38.180000000000	6.6968875902696e+03
38.210000000000	6.6573957824181e+03
38.240000000000	6.6178762267153e+03
38.270000000000	6.5783243419542e+03
38.300000000000	6.5387354869282e+03
38.330000000000	6.4991049705731e+03
38.360000000000	6.4594280623939e+03
38.390000000000	6.4197000031440e+03
38.420000000000	6.3799160157179e+03
38.450000000000	6.3400713162215e+03
38.480000000000	6.3001611251813e+03
38.510000000000	6.2601806788562e+03
38.540000000000	6.2201252406202e+03
38.570000000000	6.1799901123829e+03
38.600000000000	6.1397706460210e+03
38.630000000000	6.0994622547940e+03
38.660000000000	6.0590604247202e+03
38.690000000000	6.0185607258886e+03
38.720000000000	5.9779588236820e+03
38.750000000000	5.9372504898861e+03
38.780000000000	5.8964316136573e+03
38.810000000000	5.8554982123192e+03
38.840000000000	5.8144464419564e+03
38.870000000000	5.7732726077722e+03
38.900000000000	5.7319731741769e+03
38.930000000000	5.6905447745718e+03
38.960000000000	5.6489842207993e+03
38.990000000000	5.6072885122294e+03
39.020000000000	5.5654548444602e+03
39.050000000000	5.5234806176163e+03
39.080000000000	5.4813634442358e+03
39.110000000000	5.4391011567460e+03
39.140000000000	5.3966918145353e+03
39.170000000000	5.3541337106395e+03
39.200000000000	5.3114253780652e+03
39.230000000000	5.2685655957827e+03
39.260000000000	5.2255533944226e+03
39.290000000000	5.1823880617140e+03
39.320000000000	5.1390691477033e+03
39.350000000000	5.0955964697878e+03
39.380000000000	5.0519701175984e+03
39.410000000000	5.0081904577549e+03
39.440000000000	4.9642581385136e+03
39.470000000000	4.9201740943177e+03
39.500000000000	4.8759395502503e+03
39.530000000000	4.8315560263854e+03
39.560000000000	4.7870253420201e+03
39.590000000000	4.7423496197691e+03
39.620000000000	4.6975312894945e+03
39.650000000000	4.6525730920423e+03
39.680000000000	4.6074780827566e+03
39.710000000000	4.5622496347406e+03
39.740000000000	4.5168914418370e+03
39.770000000000	4.4714075213036e+03
39.800000000000	4.4258022161613e+03
39.830000000000	4.3800801971985e+03
39.860000000000	4.3342464646162e+03
39.890000000000	4.2883063493034e+03
39.920000000000	4.2422655137335e+03
39.950000000000	4.1961299524723e+03
39.980000000000	4.1499059922908e+03
40.010000000000	4.1036002918703e+03
40.040000000000	4.0572198410908e+03
40.070000000000	4.0107719598858e+03
40.100000000000	3.9642642966467e+03
40.130000000000	3.9177048261590e+03
40.160000000000	3.8711018470449e+03
40.190000000000	3.8244639786941e+03
40.220000000000	3.7778001576581e+03
40.250000000000	3.7311196334898e+03
40.280000000000	3.6844319640130e+03
40.310000000000	3.6377470100095e+03
40.340000000000	3.5910749293238e+03
40.370000000000	3.5444261703856e+03
40.400000000000	3.4978114651669e+03
40.430000000000	3.4512418215930e+03
40.460000000000	3.4047285154709e+03
40.490000000000	3.3582830818551e+03
40.520000000000	3.3119173060155e+03
40.550000000000	3.2656432141151e+03
40.580000000000	3.2194730634494e+03
40.610000000000	3.1734193324373e+03
40.640000000000	3.1274947103812e+03
40.670000000000	3.0817120870422e+03
40.700000000000	3.0360845420686e+03
40.730000000000	2.9906253343124e+03
40.760000000000	2.9453478910551e+03
40.790000000000	2.9002657971614e+03
40.820000000000	2.8553927841648e+03
40.850000000000	2.8107427192893e+03
40.880000000000	2.7663295943956e+03
40.910000000000	2.7221675148456e+03
40.940000000000	2.6782706882678e+03
40.970000000000	2.6346534132096e+03
41.000000000000	2.5913300676622e+03
41.030000000000	2.5483150974457e+03
41.060000000000	2.5056230044438e+03
41.090000000000	2.4632683346854e+03
41.120000000000	2.4212656662701e+03
41.150000000000	2.3796295971417e+03
41.180000000000	2.3383747327164e+03
41.210000000000	2.2975156733752e+03
41.240000000000	2.2570670018308e+03
41.270000000000	2.2170432703804e+03
41.300000000000	2.1774589880542e+03
41.330000000000	2.1383286076684e+03
41.360000000000	2.0996665127856e+03
41.390000000000	2.0614870045866e+03
41.420000000000	2.0238042886497e+03
41.450000000000	1.9866324616326e+03
41.480000000000	1.9499854978492e+03
41.510000000000	1.9138772357312e+03
41.540000000000	1.8783213641639e+03
41.570000000000	1.8433314086895e+03
41.600000000000	1.8089207175690e+03
41.630000000000	1.7751024477037e+03
41.660000000000	1.7418895504194e+03
41.690000000000	1.7092947571245e+03
41.720000000000	1.6773305648616e+03
41.750000000000	1.6460092217791e+03
41.780000000000	1.6153427125579e+03
41.810000000000	1.5853427438359e+03
41.840000000000	1.5560207296788e+03
41.870000000000	1.5273877771493e+03
41.900000000000	1.4994546720324e+03
41.930000000000	1.4722318647717e+03
41.960000000000	1.4457294566726e+03
41.990000000000	1.4199571864235e+03
42.020000000000	1.3949244169816e+03
42.050000000000	1.3706401228617e+03
42.080000000000	1.3471128778594e+03
42.110000000000	1.3243508432302e+03
42.140000000000	1.3023617563394e+03
42.170000000000	1.2811529197869e+03
42.200000000000	1.2607311910061e+03
42.230000000000	1.2411029723280e+03
42.260000000000	1.2222742015003e+03
42.290000000000	1.2042503426465e+03
42.320000000000	1.1870363776498e+03
42.350000000000	1.1706367979492e+03
42.380000000000	1.1550555967363e+03
42.410000000000	1.1402962615440e+03
42.440000000000	1.1263617672248e+03
42.470000000000	1.1132545693185e+03
42.500000000000	1.1009765978127e+03
42.530000000000	1.0895292513055e+03
42.560000000000	1.0789133915775e+03
42.590000000000	1.0691293385861e+03
42.620000000000	1.0601768658909e+03
42.650000000000	1.0520551965196e+03
42.680000000000	1.0447629992806e+03
42.710000000000	1.0382983855247e+03
42.740000000000	1.0326589063545e+03
42.770000000000	1.0278415502761e+03
42.800000000000	1.0238427412815e+03
42.830000000000	1.0206583373504e+03
42.860000000000	1.0182836293517e+03
42.890000000000	1.0167133403289e+03
42.920000000000	1.0159416251489e+03
42.950000000000	1.0159620704975e+03
42.980000000000	1.0167676952055e+03
43.010000000000	1.0183509508953e+03
43.040000000000	1.0207037229422e+03
43.070000000000	1.0238173317498e+03
43.100000000000	1.0276825343484e+03
43.130000000000	1.0322895263298e+03
43.160000000000	1.0376279441409e+03
43.190000000000	1.0436868677627e+03
43.220000000000	1.0504548238083e+03
43.250000000000	1.0579197890766e+03
43.280000000000	1.0660691945992e+03
43.310000000000	1.0748899302194e+03
43.340000000000	1.0843683497394e+03
43.370000000000	1.0944902766690e+03
43.400000000000	1.1052410106004e+03
43.430000000000	1.1166053342313e+03
43.460000000000	1.1285675210458e+03
43.490000000000	1.1411113436574e+03
43.520000000000	1.1542200828079e+03
43.550000000000	1.1678765370095e+03
43.580000000000	1.1820630328089e+03
43.610000000000	1.1967614356477e+03
43.640000000000	1.2119531612892e+03
43.670000000000	1.2276191877792e+03
43.700000000000	1.2437400679077e+03
43.730000000000	1.2602959421399e+03
43.760000000000	1.2772665519885e+03
43.790000000000	1.2946312537999e+03
43.820000000000	1.3123690329349e+03
43.850000000000	1.3304585183249e+03
43.880000000000	1.3488779973933e+03
43.910000000000	1.3676054313303e+03
43.940000000000	1.3866184707166e+03
43.970000000000	1.4058944714890e+03
44.000000000000	1.4254105112450e+03
44.030000000000	1.4451434058781e+03
44.060000000000	1.4650697265374e+03
44.090000000000	1.4851658168988e+03
44.120000000000	1.5054078107328e+03
44.150000000000	1.5257716497475e+03
44.180000000000	1.5462331016844e+03
44.210000000000	1.5667677786357e+03
44.240000000000	1.5873511555509e+03
44.270000000000	1.6079585888977e+03
44.300000000000	1.6285653354390e+03
44.330000000000	1.6491465710878e+03
44.360000000000	1.6696774098047e+03
44.390000000000	1.6901329225008e+03
44.420000000000	1.7104881559185e+03
44.450000000000	1.7307181514627e+03
44.480000000000	1.7507979639633e+03
44.510000000000	1.7707026803573e+03
44.540000000000	1.7904074382843e+03
44.570000000000	1.8098874445974e+03
44.600000000000	1.8291179937973e+03
44.630000000000	1.8480744864047e+03
44.660000000000	1.8667324472876e+03
44.690000000000	1.8850675439665e+03
44.720000000000	1.9030556049192e+03
44.750000000000	1.9206726379053e+03
44.780000000000	1.9378948483343e+03
44.810000000000	1.9546986577526e+03
44.840000000000	1.9710607221126e+03
44.870000000000	1.9869579505304e+03
44.900000000000	2.0023675238194e+03
44.930000000000	2.0172669131384e+03
44.960000000000	2.0316338986591e+03
44.990000000000	2.0454465882286e+03
45.020000000000	2.0586834359888e+03
45.050000000000	2.0713232609168e+03
45.080000000000	2.0833452652448e+03
45.110000000000	2.0947290527168e+03
45.140000000000	2.1054546466432e+03
45.170000000000	2.1155025077140e+03
45.200000000000	2.1248535515376e+03
45.230000000000	2.1334891658745e+03
45.260000000000	2.1413912275426e+03
45.290000000000	2.1485421189742e+03
45.320000000000	2.1549247444109e+03
45.350000000000	2.1605225457259e+03
45.380000000000	2.1653195178664e+03
45.410000000000	2.1693002239116e+03
45.440000000000	2.1724498097414e+03
45.470000000000	2.1747540183100e+03
45.500000000000	2.1761992035201e+03
45.530000000000	2.1767723436851e+03
45.560000000000	2.1764610545698e+03
45.590000000000	2.1752536019899e+03
45.620000000000	2.1731389139531e+03
45.650000000000	2.1701065923144e+03
45.680000000000	2.1661469239203e+03
45.710000000000	2.1612508912109e+03
45.740000000000	2.1554101822483e+03
45.770000000000	2.1486172001388e+03
45.800000000000	2.1408650718186e+03
45.830000000000	2.1321476561724e+03
45.860000000000	2.1224595514603e+03
45.890000000000	2.1117961020306e+03
45.920000000000	2.1001534043044e+03
45.950000000000	2.0875283120207e+03
45.980000000000	2.0739184407423e+03
46.010000000000	2.0593221716255e+03
46.040000000000	2.0437386544669e+03
46.070000000000	2.0271678100460e+03
46.100000000000	2.0096103317875e+03
46.130000000000	1.9910676867720e+03
46.160000000000	1.9715421161285e+03
46.190000000000	1.9510366348393e+03
46.220000000000	1.9295550309933e+03
46.250000000000	1.9071018645149e+03
46.280000000000	1.8836824653980e+03
46.310000000000	1.8593029314652e+03
46.340000000000	1.8339701256681e+03
46.370000000000	1.8076916729366e+03
46.400000000000	1.7804759565797e+03
46.430000000000	1.7523321142310e+03
46.460000000000	1.7232700333286e+03
46.490000000000	1.6933003461126e+03
46.520000000000	1.6624344241199e+03
46.550000000000	1.6306843721556e+03
46.580000000000	1.5980630217175e+03
46.610000000000	1.5645839238544e+03
46.640000000000	1.5302613414395e+03
46.670000000000	1.4951102408461e+03
46.700000000000	1.4591462830161e+03
46.730000000000	1.4223858139194e+03
46.760000000000	1.3848458544048e+03
46.790000000000	1.3465440894514e+03
46.820000000000	1.3074988568333e+03
46.850000000000	1.2677291352110e+03
46.880000000000	1.2272545316714e+03
46.910000000000	1.1860952687337e+03
46.940000000000	1.1442721708427e+03
46.970000000000	1.1018066503693e+03
47.000000000000	1.0587206931336e+03
47.030000000000	1.0150368434671e+03
47.060000000000	9.7077818882440e+02
47.090000000000	9.2596834395201e+02
47.120000000000	8.8063143461836e+02
47.150000000000	8.3479208090570e+02
47.180000000000	7.8847538006098e+02
47.210000000000	7.4170688890111e+02
47.240000000000	6.9451260576573e+02
47.270000000000	6.4691895201066e+02
47.300000000000	5.9895275303507e+02
47.330000000000	5.5064121883746e+02
47.360000000000	5.0201192409747e+02
47.390000000000	4.5309278778510e+02
47.420000000000	4.0391205230300e+02
47.450000000000	3.5449826217296e+02
47.480000000000	3.0488024228433e+02
47.510000000000	2.5508707572785e+02
47.540000000000	2.0514808124538e+02
47.570000000000	1.5509279033172e+02
47.600000000000	1.0495092403092e+02
47.630000000000	5.4752369473338e+01
47.660000000000	4.5271562038460e+00
47.690000000000	-4.5694567647051e+01
47.720000000000	-9.5882559296781e+01
47.750000000000	-1.4600650529799e+02
47.780000000000	-1.9603604553166e+02
47.810000000000	-2.4594079716251e+02
47.840000000000	-2.9569037851915e+02
47.870000000000	-3.4525443286777e+02
47.900000000000	-3.9460265205560e+02
47.930000000000	-4.4370480000718e+02
47.960000000000	-4.9253073606391e+02
47.990000000000	-5.4105043816256e+02
48.020000000000	-5.8923402585406e+02
48.050000000000	-6.3705178316663e+02
48.080000000000	-6.8447418131980e+02
48.110000000000	-7.3147190129542e+02
48.140000000000	-7.7801585627100e+02
48.170000000000	-8.2407721391754e+02
48.200000000000	-8.6962741856066e+02
48.230000000000	-9.1463821319848e+02
48.260000000000	-9.5908166136588e+02
48.290000000000	-1.0029301688287e+03
48.320000000000	-1.0461565050874e+03
48.350000000000	-1.0887338246661e+03
48.380000000000	-1.1306356881590e+03
48.410000000000	-1.1718360830059e+03
48.440000000000	-1.2123094439650e+03
48.470000000000	-1.2520306732565e+03
48.500000000000	-1.2909751603460e+03
48.530000000000	-1.3291188013446e+03
48.560000000000	-1.3664380180025e+03
48.590000000000	-1.4029097762787e+03
48.620000000000	-1.4385116044717e+03
48.650000000000	-1.4732216109022e+03
48.680000000000	-1.5070185011419e+03
48.710000000000	-1.5398815947849e+03
48.740000000000	-1.5717908417654e+03
48.770000000000	-1.6027268382229e+03
48.800000000000	-1.6326708419217e+03
48.830000000000	-1.6616047872318e+03
48.860000000000	-1.6895112996764e+03
48.890000000000	-1.7163737100531e+03
48.920000000000	-1.7421760681331e+03
48.950000000000	-1.7669031559389e+03
48.980000000000	-1.7905405005999e+03
49.010000000000	-1.8130743867789e+03
49.040000000000	-1.8344918686589e+03
49.070000000000	-1.8547807814752e+03
49.100000000000	-1.8739297525702e+03
49.130000000000	-1.8919282119241e+03
49.160000000000	-1.9087664022187e+03
49.190000000000	-1.9244353882807e+03
49.220000000000	-1.9389270658998e+03
49.250000000000	-1.9522341700462e+03
49.280000000000	-1.9643502823906e+03
49.310000000000	-1.9752698381039e+03
49.340000000000	-1.9849881319030e+03
49.370000000000	-1.9935013233117e+03
49.400000000000	-2.0008064411133e+03
49.430000000000	-2.0069013869768e+03
49.460000000000	-2.0117849382467e+03
49.490000000000	-2.0154567498945e+03
49.520000000000	-2.0179173556344e+03
49.550000000000	-2.0191681682166e+03
49.580000000000	-2.0192114789143e+03
49.610000000000	-2.0180504562253e+03
49.640000000000	-2.0156891438143e+03
49.670000000000	-2.0121324577196e+03
49.700000000000	-2.0073861828521e+03
49.730000000000	-2.0014569688091e+03
49.760000000000	-1.9943523250259e+03
49.790000000000	-1.9860806152813e+03
49.820000000000	-1.9766510515724e+03
49.850000000000	-1.9660736873662e+03
49.880000000000	-1.9543594102331e+03
49.910000000000	-1.9415199338641e+03
49.940000000000	-1.9275677894675e+03
49.970000000000	-1.9125163165422e+03
50.000000000000	-1.8963796530208e+03
50.030000000000	-1.8791727247774e+03
50.060000000000	-1.8609112344947e+03
50.090000000000	-1.8416116498870e+03
50.120000000000	-1.8212911912807e+03
50.150000000000	-1.7999678185530e+03
50.180000000000	-1.7776602174371e+03
50.210000000000	-1.7543877852045e+03
50.240000000000	-1.7301706157388e+03
50.270000000000	-1.7050294840192e+03
50.300000000000	-1.6789858300373e+03
50.330000000000	-1.6520617421704e+03
50.360000000000	-1.6242799400405e+03
50.390000000000	-1.5956637568897e+03
50.420000000000	-1.5662371215004e+03
50.450000000000	-1.5360245396968e+03
50.480000000000	-1.5050510754554e+03
50.510000000000	-1.4733423316597e+03
50.540000000000	-1.4409244305264e+03
50.570000000000	-1.4078239937324e+03
50.600000000000	-1.3740681222650e+03
50.630000000000	-1.3396843760196e+03
50.660000000000	-1.3047007531570e+03
50.690000000000	-1.2691456692362e+03
50.720000000000	-1.2330479361275e+03
50.750000000000	-1.1964367407085e+03
50.780000000000	-1.1593416233421e+03
50.810000000000	-1.1217924561287e+03
50.840000000000	-1.0838194209260e+03
50.870000000000	-1.0454529871242e+03
50.900000000000	-1.0067238891667e+03
50.930000000000	-9.6766310380532e+02
50.960000000000	-9.2830182708309e+02
50.990000000000	-8.8867145104010e+02
51.020000000000	-8.4880354014316e+02
51.050000000000	-8.0872980744590e+02
51.080000000000	-7.6848209049203e+02
51.110000000000	-7.2809232698106e+02
51.140000000000	-6.8759253022241e+02
51.170000000000	-6.4701476440942e+02
51.200000000000	-6.0639111974968e+02
51.230000000000	-5.6575368749230e+02
51.260000000000	-5.2513453489452e+02
51.290000000000	-4.8456568017166e+02
51.320000000000	-4.4407906747321e+02
51.350000000000	-4.0370654192667e+02
51.380000000000	-3.6347982478691e+02
51.410000000000	-3.2343048872532e+02
51.440000000000	-2.8358993328822e+02
51.470000000000	-2.4398936054913e+02
51.500000000000	-2.0465975097447e+02
51.530000000000	-1.6563183951830e+02
51.560000000000	-1.2693609195728e+02
51.590000000000	-8.8602681474693e+01
51.620000000000	-5.0661465499858e+01
51.650000000000	-1.3141962808694e+01
51.680000000000	2.3926669109100e+01
51.710000000000	6.0515656409637e+01
51.740000000000	9.6596630973258e+01
51.770000000000	1.3214165219120e+02
51.800000000000	1.6712322844777e+02
51.830000000000	2.0151433828212e+02
51.860000000000	2.3528845121124e+02
51.890000000000	2.6841954819262e+02
51.920000000000	3.0088214170308e+02
51.950000000000	3.3265129540775e+02
51.980000000000	3.6370264339128e+02
52.010000000000	3.9401240892254e+02
52.040000000000	4.2355742272250e+02
52.070000000000	4.5231514070486e+02
52.100000000000	4.8026366115909e+02
52.130000000000	5.0738174134580e+02
52.160000000000	5.3364881347586e+02
52.190000000000	5.5904500004622e+02
52.220000000000	5.8355112850812e+02
52.250000000000	6.0714874524594e+02
52.280000000000	6.2982012884928e+02
52.310000000000	6.5154830266491e+02
52.340000000000	6.7231704662003e+02
52.370000000000	6.9211090831353e+02
52.400000000000	7.1091521337734e+02
52.430000000000	7.2871607511501e+02
52.460000000000	7.4550040342958e+02
52.490000000000	7.6125591305680e+02
52.520000000000	7.7597113112360e+02
52.550000000000	7.8963540405308e+02
52.580000000000	8.0223890383890e+02
52.610000000000	8.1377263371117e+02
52.640000000000	8.2422843321399e+02
52.670000000000	8.3359898271199e+02
52.700000000000	8.4187780733868e+02
52.730000000000	8.4905928039455e+02
52.760000000000	8.5513862619718e+02
52.790000000000	8.6011192237971e+02
52.820000000000	8.6397610162878e+02
52.850000000000	8.6672895284764e+02
52.880000000000	8.6836912172635e+02
52.910000000000	8.6889611069778e+02
52.940000000000	8.6831027825681e+02
52.970000000000	8.6661283761960e+02
53.000000000000	8.6380585470144e+02
53.030000000000	8.5989224539398e+02
53.060000000000	8.5487577212659e+02
53.090000000000	8.4876103970107e+02
53.120000000000	8.4155349039424e+02
53.150000000000	8.3325939832830e+02
53.180000000000	8.2388586311421e+02
53.210000000000	8.1344080277833e+02
53.240000000000	8.0193294598672e+02
53.270000000000	7.8937182358522e+02
53.300000000000	7.7576775947539e+02
53.330000000000	7.6113186084838e+02
53.360000000000	7.4547600779875e+02
53.390000000000	7.2881284233998e+02
53.420000000000	7.1115575684229e+02
53.450000000000	6.9251888191446e+02
53.480000000000	6.7291707375006e+02
53.510000000000	6.5236590087907e+02
53.540000000000	6.3088163052392e+02
53.570000000000	6.0848121435647e+02
53.600000000000	5.8518227377851e+02
53.630000000000	5.6100308470648e+02
53.660000000000	5.3596256186411e+02
53.690000000000	5.1008024258544e+02
53.720000000000	4.8337627012989e+02
53.750000000000	4.5587137651073e+02
53.780000000000	4.2758686483744e+02
53.810000000000	3.9854459117342e+02
53.840000000000	3.6876694590995e+02
53.870000000000	3.3827683465901e+02
53.900000000000	3.0709765866808e+02
53.930000000000	2.7525329476226e+02
53.960000000000	2.4276807482092e+02
53.990000000000	2.0966676479932e+02
54.020000000000	1.7597454330861e+02
54.050000000000	1.4171697977173e+02
54.080000000000	1.0692001217691e+02
54.110000000000	7.1609924454932e+01
54.140000000000	3.5813323510838e+01
54.170000000000	-4.4288405500288e-01
54.200000000000	-3.7131515497326e+01
54.230000000000	-7.4225135706255e+01
54.260000000000	-1.1169608117275e+02
54.290000000000	-1.4951648409406e+02
54.320000000000	-1.8765829657351e+02
54.350000000000	-2.2609331487105e+02
54.380000000000	-2.6479320366263e+02
54.410000000000	-3.0372952027108e+02
54.440000000000	-3.4287373883536e+02
54.470000000000	-3.8219727439077e+02
54.500000000000	-4.2167150683793e+02
54.530000000000	-4.6126780478486e+02
54.560000000000	-5.0095754925159e+02
54.590000000000	-5.4071215723163e+02
54.620000000000	-5.8050310510890e+02
54.650000000000	-6.2030195193177e+02
54.680000000000	-6.6008036254700e+02
54.710000000000	-6.9981013059722e+02
54.740000000000	-7.3946320138478e+02
54.770000000000	-7.7901169460215e+02
54.800000000000	-8.1842792692659e+02
54.830000000000	-8.5768443447251e+02
54.860000000000	-8.9675399509096e+02
54.890000000000	-9.3560965050115e+02
54.920000000000	-9.7422472823441e+02
54.950000000000	-1.0125728633677e+03
54.980000000000	-1.0506280200196e+03
55.010000000000	-1.0883645125809e+03
55.040000000000	-1.1257570266484e+03
55.070000000000	-1.1627806396325e+03
55.100000000000	-1.1994108410070e+03
55.130000000000	-1.2356235521742e+03
55.160000000000	-1.2713951459170e+03
55.190000000000	-1.3067024654146e+03
55.220000000000	-1.3415228428004e+03
55.250000000000	-1.3758341172449e+03
55.280000000000	-1.4096146525468e+03
55.310000000000	-1.4428433542216e+03
55.340000000000	-1.4754996860775e+03
55.370000000000	-1.5075636862716e+03
55.400000000000	-1.5390159828401e+03
55.430000000000	-1.5698378087010e+03
55.460000000000	-1.6000110161243e+03
55.490000000000	-1.6295180906710e+03
55.520000000000	-1.6583421646004e+03
55.550000000000	-1.6864670297454e+03
55.580000000000	-1.7138771498596e+03
55.610000000000	-1.7405576724361e+03
55.640000000000	-1.7664944400032e+03
55.670000000000	-1.7916740008969e+03
55.700000000000	-1.8160836195147e+03
55.730000000000	-1.8397112860503e+03
55.760000000000	-1.8625457257110e+03
55.790000000000	-1.8845764074141e+03
55.820000000000	-1.9057935519584e+03
55.850000000000	-1.9261881396651e+03
55.880000000000	-1.9457519174739e+03
55.910000000000	-1.9644774054842e+03
55.940000000000	-1.9823579029206e+03
55.970000000000	-1.9993874935036e+03
56.000000000000	-2.0155610502018e+03
56.030000000000	-2.0308742393401e+03
56.060000000000	-2.0453235240381e+03
56.090000000000	-2.0589061669518e+03
56.120000000000	-2.0716202322949e+03
56.150000000000	-2.0834645871163e+03
56.180000000000	-2.0944389018162e+03
56.210000000000	-2.1045436498857e+03
56.240000000000	-2.1137801068618e+03
56.270000000000	-2.1221503484946e+03
56.300000000000	-2.1296572481301e+03
56.330000000000	-2.1363044733177e+03
56.360000000000	-2.1420964816564e+03
56.390000000000	-2.1470385159004e+03
56.420000000000	-2.1511365983467e+03
56.450000000000	-2.1543975245319e+03
56.480000000000	-2.1568288562642e+03
56.510000000000	-2.1584389140218e+03
56.540000000000	-2.1592367687424e+03
56.570000000000	-2.1592322330310e+03
56.600000000000	-2.1584358518074e+03
56.630000000000	-2.1568588924140e+03
56.660000000000	-2.1545133341971e+03
56.690000000000	-2.1514118575749e+03
56.720000000000	-2.1475678325982e+03
56.750000000000	-2.1429953070071e+03
56.780000000000	-2.1377089937871e+03
56.810000000000	-2.1317242582209e+03
56.840000000000	-2.1250571044352e+03
56.870000000000	-2.1177241614413e+03
56.900000000000	-2.1097426686654e+03
56.930000000000	-2.1011304609715e+03
56.960000000000	-2.0919059531781e+03
56.990000000000	-2.0820881240729e+03
57.020000000000	-2.0716964999352e+03
57.050000000000	-2.0607511375756e+03
57.080000000000	-2.0492726069077e+03
57.110000000000	-2.0372819730680e+03
57.140000000000	-2.0248007781032e+03
57.170000000000	-2.0118510222456e+03
57.200000000000	-1.9984551447997e+03
57.230000000000	-1.9846360046628e+03
57.260000000000	-1.9704168605053e+03
57.290000000000	-1.9558213506357e+03
57.320000000000	-1.9408734725758e+03
57.350000000000	-1.9255975623741e+03
57.380000000000	-1.9100182736823e+03
57.410000000000	-1.8941605566251e+03
57.440000000000	-1.8780496364881e+03
57.470000000000	-1.8617109922552e+03
57.500000000000	-1.8451703350210e+03
57.530000000000	-1.8284535863074e+03
57.560000000000	-1.8115868563115e+03
57.590000000000	-1.7945964221109e+03
57.620000000000	-1.7775087058493e+03
57.650000000000	-1.7603502529260e+03
57.680000000000	-1.7431477102061e+03
57.710000000000	-1.7259278042687e+03
57.740000000000	-1.7087173197025e+03
57.770000000000	-1.6915430774590e+03
57.800000000000	-1.6744319556601e+03
57.830000000000	-1.6574107920457e+03
57.860000000000	-1.6405063732163e+03
57.890000000000	-1.6237454501511e+03
57.920000000000	-1.6071547027843e+03
57.950000000000	-1.5907607186919e+03
57.980000000000	-1.5745899718194e+03
58.010000000000	-1.5586688012499e+03
58.040000000000	-1.5430233900132e+03
58.070000000000	-1.5276797439415e+03
58.100000000000	-1.5126636705809e+03
58.130000000000	-1.4980007581740e+03
58.160000000000	-1.4837163547335e+03
58.190000000000	-1.4698355472286e+03
58.220000000000	-1.4563831409168e+03
58.250000000000	-1.4433836388492e+03
58.280000000000	-1.4308612215865e+03
58.310000000000	-1.4188397271610e+03
58.340000000000	-1.4073426313209e+03
58.370000000000	-1.3963930280945e+03
58.400000000000	-1.3860136107061e+03
58.430000000000	-1.3762266528771e+03
58.460000000000	-1.3670539905395e+03
58.490000000000	-1.3585170039853e+03
58.520000000000	-1.3506366004708e+03
58.550000000000	-1.3434331972924e+03
58.580000000000	-1.3369267053413e+03
58.610000000000	-1.3311365131464e+03
58.640000000000	-1.3260814714061e+03
58.670000000000	-1.3217798780115e+03
58.700000000000	-1.3182494635578e+03
