# Freq(GHz) Re(Z) Im(Z)
1.447862e+01 1.449108e+05 1.670902e+05
1.449112e+01 1.451079e+05 1.632591e+05
1.450363e+01 1.452445e+05 1.588311e+05
1.451613e+01 1.453160e+05 1.537226e+05
1.452863e+01 1.453113e+05 1.477659e+05
1.454114e+01 1.452095e+05 1.406248e+05
1.455364e+01 1.449902e+05 1.318609e+05
1.456614e+01 1.446440e+05 1.210394e+05
1.457864e+01 1.441555e+05 1.073378e+05
1.459115e+01 1.435137e+05 8.893476e+04
1.460365e+01 1.428057e+05 6.264383e+04
1.461615e+01 1.423828e+05 2.330439e+04
1.462866e+01 1.436606e+05 -4.157210e+04
1.464116e+01 1.581320e+05 -1.818123e+05
1.465366e+01 4.537560e+05 -7.002053e+05
1.466617e+01 9.845803e+05 3.382622e+05
1.467867e+01 4.444741e+05 8.172812e+05
1.469117e+01 2.476338e+05 5.322028e+05
1.470368e+01 2.113803e+05 4.308374e+05
1.471618e+01 1.953074e+05 3.756113e+05
1.472868e+01 1.866283e+05 3.410769e+05
1.474119e+01 1.814673e+05 3.179320e+05
1.475369e+01 1.780921e+05 3.012602e+05
1.476619e+01 1.756578e+05 2.883107e+05
1.477869e+01 1.738320e+05 2.779326e+05
1.479120e+01 1.724363e+05 2.695034e+05
1.480370e+01 1.713312e+05 2.624856e+05
1.481620e+01 1.704129e+05 2.564401e+05
1.482871e+01 1.696314e+05 2.511579e+05
1.484121e+01 1.689575e+05 2.465246e+05
1.485371e+01 1.683686e+05 2.424110e+05
1.486622e+01 1.678388e+05 2.386867e+05
1.487872e+01 1.673467e+05 2.352861e+05
1.489122e+01 1.668832e+05 2.321780e+05
1.490373e+01 1.664387e+05 2.293164e+05
1.491623e+01 1.660047e+05 2.266484e+05
1.492873e+01 1.655764e+05 2.241493e+05
1.494124e+01 1.651495e+05 2.218092e+05
1.495374e+01 1.647201e+05 2.196082e+05
1.496624e+01 1.642857e+05 2.175206e+05
1.497874e+01 1.638441e+05 2.155351e+05
1.499125e+01 1.633928e+05 2.136488e+05
1.500375e+01 1.629301e+05 2.118521e+05
1.501625e+01 1.624558e+05 2.101305e+05
1.502876e+01 1.619690e+05 2.084784e+05
1.504126e+01 1.614679e+05 2.068958e+05
1.505376e+01 1.609519e+05 2.053774e+05
1.506627e+01 1.604218e+05 2.039143e+05
1.507877e+01 1.598773e+05 2.025035e+05
1.509127e+01 1.593171e+05 2.011462e+05
1.510378e+01 1.587414e+05 1.998391e+05
1.511628e+01 1.581518e+05 1.985757e+05
1.512878e+01 1.575481e+05 1.973548e+05
1.514129e+01 1.569289e+05 1.961784e+05
1.515379e+01 1.562948e+05 1.950445e+05
1.516629e+01 1.556470e+05 1.939488e+05
1.517879e+01 1.549860e+05 1.928900e+05
1.519130e+01 1.543109e+05 1.918704e+05
1.520380e+01 1.536225e+05 1.908886e+05
1.521630e+01 1.529221e+05 1.899410e+05
1.522881e+01 1.522103e+05 1.890269e+05
1.524131e+01 1.514865e+05 1.881485e+05
1.525381e+01 1.507527e+05 1.873061e+05
1.526632e+01 1.500100e+05 1.864962e+05
1.527882e+01 1.492580e+05 1.857176e+05
1.529132e+01 1.484966e+05 1.849722e+05
1.530383e+01 1.477265e+05 1.842595e+05
1.531633e+01 1.469490e+05 1.835765e+05
1.532883e+01 1.461647e+05 1.829229e+05
1.534134e+01 1.453736e+05 1.823009e+05
1.535384e+01 1.445766e+05 1.817101e+05
1.536634e+01 1.437742e+05 1.811544e+05
1.537884e+01 1.429672e+05 1.806319e+05
1.539135e+01 1.421562e+05 1.801394e+05
1.540385e+01 1.413420e+05 1.796760e+05
1.541635e+01 1.405255e+05 1.792392e+05
1.542886e+01 1.397073e+05 1.788288e+05
1.544136e+01 1.388879e+05 1.784466e+05
1.545386e+01 1.380680e+05 1.780919e+05
1.546637e+01 1.372482e+05 1.777623e+05
1.547887e+01 1.364291e+05 1.774574e+05
1.549137e+01 1.356115e+05 1.771791e+05
1.550388e+01 1.347959e+05 1.769265e+05
1.551638e+01 1.339828e+05 1.766974e+05
1.552888e+01 1.331727e+05 1.764914e+05
1.554139e+01 1.323665e+05 1.763101e+05
1.555389e+01 1.315646e+05 1.761526e+05
1.556639e+01 1.307673e+05 1.760168e+05
1.557889e+01 1.299750e+05 1.759024e+05
1.559140e+01 1.291888e+05 1.758107e+05
1.560390e+01 1.284091e+05 1.757409e+05
1.561640e+01 1.276412e+05 1.756952e+05
1.562891e+01 1.268922e+05 1.756782e+05
1.564141e+01 1.261538e+05 1.756839e+05
1.565391e+01 1.254236e+05 1.757095e+05
1.566642e+01 1.247015e+05 1.757531e+05
1.567892e+01 1.239877e+05 1.758141e+05
1.569142e+01 1.232834e+05 1.758937e+05
1.570393e+01 1.225888e+05 1.759911e+05
1.571643e+01 1.219035e+05 1.761044e+05
1.572893e+01 1.212278e+05 1.762333e+05
1.574144e+01 1.205629e+05 1.763786e+05
1.575394e+01 1.199099e+05 1.765406e+05
1.576644e+01 1.192681e+05 1.767176e+05
1.577894e+01 1.186368e+05 1.769081e+05
1.579145e+01 1.180172e+05 1.771130e+05
1.580395e+01 1.174093e+05 1.773314e+05
1.581645e+01 1.168124e+05 1.775619e+05
1.582896e+01 1.162267e+05 1.778041e+05
1.584146e+01 1.156534e+05 1.780586e+05
1.585396e+01 1.150923e+05 1.783247e+05
1.586647e+01 1.145427e+05 1.786010e+05
1.587897e+01 1.140276e+05 1.788785e+05
1.589147e+01 1.135364e+05 1.791621e+05
1.590398e+01 1.130580e+05 1.794552e+05
1.591648e+01 1.125912e+05 1.797570e+05
1.592898e+01 1.121363e+05 1.800669e+05
1.594149e+01 1.116944e+05 1.803855e+05
1.595399e+01 1.112651e+05 1.807119e+05
1.596649e+01 1.108476e+05 1.810454e+05
1.597899e+01 1.104420e+05 1.813855e+05
1.599150e+01 1.100493e+05 1.817326e+05
1.600400e+01 1.096692e+05 1.820860e+05
1.601650e+01 1.093008e+05 1.824450e+05
1.602901e+01 1.089442e+05 1.828093e+05
1.604151e+01 1.086004e+05 1.831791e+05
1.605401e+01 1.082689e+05 1.835538e+05
1.606652e+01 1.079491e+05 1.839329e+05
1.607902e+01 1.076408e+05 1.843160e+05
1.609152e+01 1.073451e+05 1.847034e+05
1.610403e+01 1.070616e+05 1.850944e+05
1.611653e+01 1.067894e+05 1.854887e+05
1.612903e+01 1.065301e+05 1.858745e+05
1.614154e+01 1.062882e+05 1.862298e+05
1.615404e+01 1.060584e+05 1.865852e+05
1.616654e+01 1.058398e+05 1.869430e+05
1.617904e+01 1.056322e+05 1.873028e+05
1.619155e+01 1.054368e+05 1.876647e+05
1.620405e+01 1.052530e+05 1.880283e+05
1.621655e+01 1.050801e+05 1.883934e+05
1.622906e+01 1.049180e+05 1.887597e+05
1.624156e+01 1.047679e+05 1.891273e+05
1.625406e+01 1.046292e+05 1.894957e+05
1.626657e+01 1.045017e+05 1.898654e+05
1.627907e+01 1.043863e+05 1.902370e+05
1.629157e+01 1.042828e+05 1.906089e+05
1.630408e+01 1.041906e+05 1.909811e+05
1.631658e+01 1.041090e+05 1.913532e+05
1.632908e+01 1.040381e+05 1.917252e+05
1.634159e+01 1.039791e+05 1.920969e+05
1.635409e+01 1.039313e+05 1.924679e+05
1.636659e+01 1.038942e+05 1.928383e+05
1.637909e+01 1.038679e+05 1.932078e+05
1.639160e+01 1.038178e+05 1.935492e+05
1.640410e+01 1.037652e+05 1.938786e+05
1.641660e+01 1.037233e+05 1.942066e+05
1.642911e+01 1.036924e+05 1.945330e+05
1.644161e+01 1.036736e+05 1.948573e+05
1.645411e+01 1.036665e+05 1.951796e+05
1.646662e+01 1.036704e+05 1.954995e+05
1.647912e+01 1.036856e+05 1.958170e+05
1.649162e+01 1.037132e+05 1.961315e+05
1.650413e+01 1.037529e+05 1.964428e+05
1.651663e+01 1.038040e+05 1.967510e+05
1.652913e+01 1.038667e+05 1.970556e+05
1.654164e+01 1.039424e+05 1.973560e+05
1.655414e+01 1.040306e+05 1.976521e+05
1.656664e+01 1.041307e+05 1.979437e+05
1.657914e+01 1.042429e+05 1.982307e+05
1.659165e+01 1.043686e+05 1.985119e+05
1.660415e+01 1.045074e+05 1.987874e+05
1.661665e+01 1.046588e+05 1.990569e+05
1.662916e+01 1.048227e+05 1.993202e+05
1.664166e+01 1.049827e+05 1.995834e+05
1.665416e+01 1.050996e+05 1.998621e+05
1.666667e+01 1.052298e+05 2.001331e+05
1.667917e+01 1.053732e+05 2.003959e+05
1.669167e+01 1.055318e+05 2.006489e+05
1.670418e+01 1.057048e+05 2.008919e+05
1.671668e+01 1.058918e+05 2.011249e+05
1.672918e+01 1.060929e+05 2.013472e+05
1.674169e+01 1.063100e+05 2.015568e+05
1.675419e+01 1.065426e+05 2.017535e+05
1.676669e+01 1.067899e+05 2.019372e+05
1.677919e+01 1.070524e+05 2.021071e+05
1.679170e+01 1.073320e+05 2.022605e+05
1.680420e+01 1.076291e+05 2.023983e+05
1.681670e+01 1.079429e+05 2.025200e+05
1.682921e+01 1.082730e+05 2.026237e+05
1.684171e+01 1.086217e+05 2.027060e+05
1.685421e+01 1.089882e+05 2.027666e+05
1.686672e+01 1.093723e+05 2.028051e+05
1.687922e+01 1.097742e+05 2.028201e+05
1.689172e+01 1.101952e+05 2.028145e+05
1.690423e+01 1.106237e+05 2.028436e+05
1.691673e+01 1.110658e+05 2.028743e+05
1.692923e+01 1.115282e+05 2.028735e+05
1.694174e+01 1.120142e+05 2.028347e+05
1.695424e+01 1.125236e+05 2.027569e+05
1.696674e+01 1.130561e+05 2.026389e+05
1.697924e+01 1.136130e+05 2.024774e+05
1.699175e+01 1.141987e+05 2.022626e+05
1.700425e+01 1.148134e+05 2.019926e+05
1.701675e+01 1.154576e+05 2.016649e+05
1.702926e+01 1.161335e+05 2.012737e+05
1.704176e+01 1.168480e+05 2.008036e+05
1.705426e+01 1.176024e+05 2.002501e+05
1.706677e+01 1.183987e+05 1.996075e+05
1.707927e+01 1.192415e+05 1.988652e+05
1.709177e+01 1.201430e+05 1.979950e+05
1.710428e+01 1.211077e+05 1.969862e+05
1.711678e+01 1.221416e+05 1.958248e+05
1.712928e+01 1.232557e+05 1.944866e+05
1.714179e+01 1.244764e+05 1.929130e+05
1.715429e+01 1.258470e+05 1.911034e+05
1.716679e+01 1.274160e+05 1.890471e+05
1.717929e+01 1.291601e+05 1.866188e+05
1.719180e+01 1.311526e+05 1.836583e+05
1.720430e+01 1.334518e+05 1.800503e+05
1.721680e+01 1.361415e+05 1.756317e+05
1.722931e+01 1.393607e+05 1.701356e+05
1.724181e+01 1.434532e+05 1.629099e+05
1.725431e+01 1.488188e+05 1.532479e+05
1.726682e+01 1.561619e+05 1.399557e+05
1.727932e+01 1.669281e+05 1.207024e+05
1.729182e+01 1.861843e+05 8.800971e+04
1.730433e+01 2.287324e+05 2.411957e+04
1.731683e+01 3.777600e+05 -1.380661e+05
1.732933e+01 1.963560e+06 3.857858e+05
1.734184e+01 6.826574e+04 7.718342e+05
1.735434e+01 5.754964e+04 4.724479e+05
1.736684e+01 7.354639e+04 3.808016e+05
1.737934e+01 8.460155e+04 3.377720e+05
1.739185e+01 9.192654e+04 3.140214e+05
1.740435e+01 9.728164e+04 2.984092e+05
1.741685e+01 1.015263e+05 2.871796e+05
1.742936e+01 1.050021e+05 2.787213e+05
1.744186e+01 1.078514e+05 2.722777e+05
1.745436e+01 1.102881e+05 2.670973e+05
1.746687e+01 1.124268e+05 2.627937e+05
1.747937e+01 1.143323e+05 2.591522e+05
1.749187e+01 1.160328e+05 2.560704e+05
1.750438e+01 1.175818e+05 2.533853e+05
1.751688e+01 1.190107e+05 2.510024e+05
1.752938e+01 1.203377e+05 2.488651e+05
1.754189e+01 1.215679e+05 2.469500e+05
1.755439e+01 1.227212e+05 2.452016e+05
1.756689e+01 1.238096e+05 2.435864e+05
1.757939e+01 1.248400e+05 2.420835e+05
1.759190e+01 1.258120e+05 2.406864e+05
1.760440e+01 1.267352e+05 2.393710e+05
1.761690e+01 1.276152e+05 2.381228e+05
1.762941e+01 1.284552e+05 2.369327e+05
1.764191e+01 1.292530e+05 2.357984e+05
1.765441e+01 1.300143e+05 2.347084e+05
1.766692e+01 1.307817e+05 2.335930e+05
1.767942e+01 1.315671e+05 2.324311e+05
1.769192e+01 1.323239e+05 2.312918e+05
1.770443e+01 1.330502e+05 2.301783e+05
1.771693e+01 1.337480e+05 2.290868e+05
1.772943e+01 1.344180e+05 2.280151e+05
1.774194e+01 1.350575e+05 2.269633e+05
1.775444e+01 1.356694e+05 2.259280e+05
1.776694e+01 1.362554e+05 2.249069e+05
1.777944e+01 1.368158e+05 2.238992e+05
1.779195e+01 1.373478e+05 2.229052e+05
1.780445e+01 1.378541e+05 2.219229e+05
1.781695e+01 1.383360e+05 2.209512e+05
1.782946e+01 1.387936e+05 2.199897e+05
1.784196e+01 1.392243e+05 2.190391e+05
1.785446e+01 1.396304e+05 2.180982e+05
1.786697e+01 1.400132e+05 2.171665e+05
1.787947e+01 1.403728e+05 2.162437e+05
1.789197e+01 1.407065e+05 2.153309e+05
1.790448e+01 1.410168e+05 2.144274e+05
1.791698e+01 1.412993e+05 2.135171e+05
1.792948e+01 1.415151e+05 2.124840e+05
1.794199e+01 1.416928e+05 2.114226e+05
1.795449e+01 1.418482e+05 2.103709e+05
1.796699e+01 1.419822e+05 2.093286e+05
1.797949e+01 1.420951e+05 2.082960e+05
1.799200e+01 1.421845e+05 2.072747e+05
1.800450e+01 1.422527e+05 2.062640e+05
1.801700e+01 1.423007e+05 2.052637e+05
1.802951e+01 1.423290e+05 2.042742e+05
1.804201e+01 1.423351e+05 2.032973e+05
1.805451e+01 1.423214e+05 2.023322e+05
1.806702e+01 1.422890e+05 2.013788e+05
1.807952e+01 1.422383e+05 2.004374e+05
1.809202e+01 1.421671e+05 1.995100e+05
1.810453e+01 1.420778e+05 1.985958e+05
1.811703e+01 1.419713e+05 1.976945e+05
1.812953e+01 1.418482e+05 1.968066e+05
1.814204e+01 1.417065e+05 1.959341e+05
1.815454e+01 1.415486e+05 1.950760e+05
1.816704e+01 1.413754e+05 1.942321e+05
1.817954e+01 1.411025e+05 1.933723e+05
1.819205e+01 1.407000e+05 1.924888e+05
1.820455e+01 1.402800e+05 1.916195e+05
1.821705e+01 1.398467e+05 1.907656e+05
1.822956e+01 1.394004e+05 1.899272e+05
1.824206e+01 1.389402e+05 1.891068e+05
1.825456e+01 1.384679e+05 1.883028e+05
1.826707e+01 1.379844e+05 1.875150e+05
1.827957e+01 1.374901e+05 1.867435e+05
1.829207e+01 1.369843e+05 1.859909e+05
1.830458e+01 1.364686e+05 1.852554e+05
1.831708e+01 1.359439e+05 1.845367e+05
1.832958e+01 1.354107e+05 1.838350e+05
1.834209e+01 1.348685e+05 1.831526e+05
1.835459e+01 1.343187e+05 1.824878e+05
1.836709e+01 1.337621e+05 1.818402e+05
1.837959e+01 1.331993e+05 1.812098e+05
1.839210e+01 1.326300e+05 1.805991e+05
1.840460e+01 1.320554e+05 1.800061e+05
1.841710e+01 1.314763e+05 1.794303e+05
1.842961e+01 1.308931e+05 1.788718e+05
1.844211e+01 1.301285e+05 1.784425e+05
1.845461e+01 1.293479e+05 1.780388e+05
1.846712e+01 1.285648e+05 1.776522e+05
1.847962e+01 1.277799e+05 1.772826e+05
1.849212e+01 1.269934e+05 1.769322e+05
1.850463e+01 1.262062e+05 1.765991e+05
1.851713e+01 1.254201e+05 1.762840e+05
1.852963e+01 1.246342e+05 1.759855e+05
1.854214e+01 1.238490e+05 1.757055e+05
1.855464e+01 1.230650e+05 1.754421e+05
1.856714e+01 1.222825e+05 1.751946e+05
1.857964e+01 1.215021e+05 1.749628e+05
1.859215e+01 1.207246e+05 1.747487e+05
1.860465e+01 1.199501e+05 1.745503e+05
1.861715e+01 1.191790e+05 1.743669e+05
1.862966e+01 1.184116e+05 1.741983e+05
1.864216e+01 1.176489e+05 1.740463e+05
1.865466e+01 1.168909e+05 1.739089e+05
1.866717e+01 1.161379e+05 1.737855e+05
1.867967e+01 1.153901e+05 1.736758e+05
1.869217e+01 1.146370e+05 1.736857e+05
1.870468e+01 1.138761e+05 1.738320e+05
1.871718e+01 1.131215e+05 1.739912e+05
1.872968e+01 1.123734e+05 1.741629e+05
1.874219e+01 1.116332e+05 1.743484e+05
1.875469e+01 1.109004e+05 1.745461e+05
1.876719e+01 1.101749e+05 1.747553e+05
1.877969e+01 1.094571e+05 1.749757e+05
1.879220e+01 1.087484e+05 1.752085e+05
1.880470e+01 1.080479e+05 1.754520e+05
1.881720e+01 1.073559e+05 1.757058e+05
1.882971e+01 1.066723e+05 1.759694e+05
1.884221e+01 1.059988e+05 1.762439e+05
1.885471e+01 1.053343e+05 1.765278e+05
1.886722e+01 1.046789e+05 1.768205e+05
1.887972e+01 1.040328e+05 1.771217e+05
1.889222e+01 1.033974e+05 1.774324e+05
1.890473e+01 1.027717e+05 1.777510e+05
1.891723e+01 1.021556e+05 1.780772e+05
1.892973e+01 1.015492e+05 1.784105e+05
1.894224e+01 1.009765e+05 1.787734e+05
1.895474e+01 1.005319e+05 1.792567e+05
1.896724e+01 1.001221e+05 1.797700e+05
1.897974e+01 9.972240e+04 1.802894e+05
1.899225e+01 9.933437e+04 1.808152e+05
1.900475e+01 9.895674e+04 1.813464e+05
1.901725e+01 9.858940e+04 1.818827e+05
1.902976e+01 9.823238e+04 1.824238e+05
1.904226e+01 9.788731e+04 1.829700e+05
1.905476e+01 9.755284e+04 1.835204e+05
1.906727e+01 9.722883e+04 1.840747e+05
1.907977e+01 9.691531e+04 1.846327e+05
1.909227e+01 9.661393e+04 1.851946e+05
1.910478e+01 9.632327e+04 1.857597e+05
1.911728e+01 9.604397e+04 1.863283e+05
1.912978e+01 9.577601e+04 1.869003e+05
1.914229e+01 9.552033e+04 1.874750e+05
1.915479e+01 9.527550e+04 1.880518e+05
1.916729e+01 9.504140e+04 1.886304e+05
1.917979e+01 9.481805e+04 1.892108e+05
1.919230e+01 9.461377e+04 1.897916e+05
1.920480e+01 9.452206e+04 1.903570e+05
1.921730e+01 9.455713e+04 1.909043e+05
1.922981e+01 9.460315e+04 1.914523e+05
1.924231e+01 9.466186e+04 1.920008e+05
1.925481e+01 9.473179e+04 1.925496e+05
1.926732e+01 9.481287e+04 1.930984e+05
1.927982e+01 9.490516e+04 1.936470e+05
1.929232e+01 9.501053e+04 1.941951e+05
1.930483e+01 9.512746e+04 1.947424e+05
1.931733e+01 9.525593e+04 1.952888e+05
1.932983e+01 9.539605e+04 1.958341e+05
1.934234e+01 9.554981e+04 1.963777e+05
1.935484e+01 9.571567e+04 1.969195e+05
1.936734e+01 9.589366e+04 1.974594e+05
1.937984e+01 9.608396e+04 1.979971e+05
1.939235e+01 9.628874e+04 1.985318e+05
1.940485e+01 9.650644e+04 1.990637e+05
1.941735e+01 9.673714e+04 1.995924e+05
1.942986e+01 9.698111e+04 2.001176e+05
1.944236e+01 9.724082e+04 2.006383e+05
1.945486e+01 9.753669e+04 2.011111e+05
1.946737e+01 9.790754e+04 2.014590e+05
1.947987e+01 9.831121e+04 2.017660e+05
1.949237e+01 9.873243e+04 2.020665e+05
1.950488e+01 9.916948e+04 2.023608e+05
1.951738e+01 9.962272e+04 2.026486e+05
1.952988e+01 1.000927e+05 2.029291e+05
1.954239e+01 1.005830e+05 2.032006e+05
1.955489e+01 1.010917e+05 2.034633e+05
1.956739e+01 1.016194e+05 2.037166e+05
1.957989e+01 1.021671e+05 2.039598e+05
1.959240e+01 1.027391e+05 2.041900e+05
1.960490e+01 1.033335e+05 2.044077e+05
1.961740e+01 1.039515e+05 2.046120e+05
1.962991e+01 1.045944e+05 2.048016e+05
1.964241e+01 1.052682e+05 2.049723e+05
1.965491e+01 1.059710e+05 2.051249e+05
1.966742e+01 1.067047e+05 2.052574e+05
1.967992e+01 1.074717e+05 2.053681e+05
1.969242e+01 1.082810e+05 2.054501e+05
1.970493e+01 1.091308e+05 2.055042e+05
1.971743e+01 1.099665e+05 2.054147e+05
1.972993e+01 1.108082e+05 2.052081e+05
1.974244e+01 1.117135e+05 2.049544e+05
1.975494e+01 1.126826e+05 2.046553e+05
1.976744e+01 1.137223e+05 2.043038e+05
1.977994e+01 1.148426e+05 2.038921e+05
1.979245e+01 1.160730e+05 2.033975e+05
1.980495e+01 1.174165e+05 2.028175e+05
1.981745e+01 1.188929e+05 2.021368e+05
1.982996e+01 1.205283e+05 2.013357e+05
1.984246e+01 1.223946e+05 2.003601e+05
1.985496e+01 1.245142e+05 1.991938e+05
1.986747e+01 1.269533e+05 1.977887e+05
1.987997e+01 1.298044e+05 1.960781e+05
1.989247e+01 1.333219e+05 1.938798e+05
1.990498e+01 1.376656e+05 1.910871e+05
1.991748e+01 1.432015e+05 1.874538e+05
1.992998e+01 1.505468e+05 1.825774e+05
1.994249e+01 1.616686e+05 1.752226e+05
1.995499e+01 1.793677e+05 1.638392e+05
1.996749e+01 2.119174e+05 1.442765e+05
1.997999e+01 2.897575e+05 1.049639e+05
1.999250e+01 4.103785e+05 3.239769e+05
2.000500e+01 -6.069831e+04 7.987609e+05
2.001750e+01 -1.679197e+04 3.558271e+05
2.003001e+01 3.103627e+04 2.933118e+05
2.004251e+01 5.173355e+04 2.713548e+05
2.005501e+01 6.445204e+04 2.587757e+05
2.006752e+01 7.305695e+04 2.506818e+05
2.008002e+01 7.928739e+04 2.450515e+05
2.009252e+01 8.387323e+04 2.410625e+05
2.010503e+01 8.756075e+04 2.379431e+05
2.011753e+01 9.060890e+04 2.354296e+05
2.013003e+01 9.318669e+04 2.333532e+05
2.014254e+01 9.536569e+04 2.316393e+05
2.015504e+01 9.728839e+04 2.301533e+05
2.016754e+01 9.900754e+04 2.288444e+05
2.018005e+01 1.005622e+05 2.276752e+05
2.019255e+01 1.019647e+05 2.266313e+05
2.020505e+01 1.032616e+05 2.256712e+05
2.021755e+01 1.044696e+05 2.247791e+05
2.023006e+01 1.055053e+05 2.240357e+05
2.024256e+01 1.064079e+05 2.234005e+05
2.025506e+01 1.072567e+05 2.227996e+05
2.026757e+01 1.080583e+05 2.222265e+05
2.028007e+01 1.088181e+05 2.216757e+05
2.029257e+01 1.095356e+05 2.211448e+05
2.030508e+01 1.102208e+05 2.206267e+05
2.031758e+01 1.108768e+05 2.201183e+05
2.033008e+01 1.115060e+05 2.196169e+05
2.034259e+01 1.121071e+05 2.191205e+05
2.035509e+01 1.126858e+05 2.186261e+05
2.036759e+01 1.132437e+05 2.181322e+05
2.038010e+01 1.137817e+05 2.176372e+05
2.039260e+01 1.142991e+05 2.171402e+05
2.040510e+01 1.147994e+05 2.166401e+05
2.041760e+01 1.152826e+05 2.161354e+05
2.043011e+01 1.157492e+05 2.156252e+05
2.044261e+01 1.161973e+05 2.151079e+05
2.045511e+01 1.166298e+05 2.145839e+05
2.046762e+01 1.170468e+05 2.140525e+05
2.048012e+01 1.174515e+05 2.135444e+05
2.049262e+01 1.178568e+05 2.132070e+05
2.050513e+01 1.182471e+05 2.128613e+05
2.051763e+01 1.186223e+05 2.125070e+05
2.053013e+01 1.189822e+05 2.121441e+05
2.054264e+01 1.193245e+05 2.117709e+05
2.055514e+01 1.196516e+05 2.113889e+05
2.056764e+01 1.199632e+05 2.109980e+05
2.058015e+01 1.202592e+05 2.105983e+05
2.059265e+01 1.205370e+05 2.101885e+05
2.060515e+01 1.207988e+05 2.097701e+05
2.061765e+01 1.210447e+05 2.093432e+05
2.063016e+01 1.212741e+05 2.089080e+05
2.064266e+01 1.214845e+05 2.084635e+05
2.065516e+01 1.216783e+05 2.080112e+05
2.066767e+01 1.218552e+05 2.075514e+05
2.068017e+01 1.220149e+05 2.070843e+05
2.069267e+01 1.221547e+05 2.066092e+05
2.070518e+01 1.222771e+05 2.061275e+05
2.071768e+01 1.223820e+05 2.056397e+05
2.073018e+01 1.224703e+05 2.051469e+05
2.074269e+01 1.226481e+05 2.047217e+05
2.075519e+01 1.228643e+05 2.043292e+05
2.076769e+01 1.230622e+05 2.039321e+05
2.078020e+01 1.232415e+05 2.035309e+05
2.079270e+01 1.233996e+05 2.031255e+05
2.080520e+01 1.235391e+05 2.027170e+05
2.081770e+01 1.236601e+05 2.023059e+05
2.083021e+01 1.237621e+05 2.018925e+05
2.084271e+01 1.238425e+05 2.014772e+05
2.085521e+01 1.239041e+05 2.010609e+05
2.086772e+01 1.239469e+05 2.006440e+05
2.088022e+01 1.239707e+05 2.002269e+05
2.089272e+01 1.239729e+05 1.998104e+05
2.090523e+01 1.239563e+05 1.993950e+05
2.091773e+01 1.239211e+05 1.989811e+05
2.093023e+01 1.238669e+05 1.985692e+05
2.094274e+01 1.237915e+05 1.981604e+05
2.095524e+01 1.236977e+05 1.977548e+05
2.096774e+01 1.235857e+05 1.973530e+05
2.098025e+01 1.234552e+05 1.969554e+05
2.099275e+01 1.233424e+05 1.965525e+05
2.100525e+01 1.233500e+05 1.961160e+05
2.101775e+01 1.233426e+05 1.956846e+05
2.103026e+01 1.233175e+05 1.952597e+05
2.104276e+01 1.232729e+05 1.948427e+05
2.105526e+01 1.232116e+05 1.944333e+05
2.106777e+01 1.231348e+05 1.940329e+05
2.108027e+01 1.230416e+05 1.936409e+05
2.109277e+01 1.229300e+05 1.932592e+05
2.110528e+01 1.228028e+05 1.928867e+05
2.111778e+01 1.226604e+05 1.925241e+05
2.113028e+01 1.225027e+05 1.921718e+05
2.114279e+01 1.223284e+05 1.918318e+05
2.115529e+01 1.221400e+05 1.915028e+05
2.116779e+01 1.219379e+05 1.911854e+05
2.118030e+01 1.217222e+05 1.908799e+05
2.119280e+01 1.214916e+05 1.905885e+05
2.120530e+01 1.212487e+05 1.903097e+05
2.121780e+01 1.209937e+05 1.900439e+05
2.123031e+01 1.207269e+05 1.897915e+05
2.124281e+01 1.204534e+05 1.895421e+05
2.125531e+01 1.202081e+05 1.892238e+05
2.126782e+01 1.199778e+05 1.888665e+05
2.128032e+01 1.197375e+05 1.885238e+05
2.129282e+01 1.194869e+05 1.881979e+05
2.130533e+01 1.192276e+05 1.878868e+05
2.131783e+01 1.189603e+05 1.875908e+05
2.133033e+01 1.186852e+05 1.873103e+05
2.134284e+01 1.184019e+05 1.870474e+05
2.135534e+01 1.181122e+05 1.868000e+05
2.136784e+01 1.178164e+05 1.865683e+05
2.138035e+01 1.175150e+05 1.863527e+05
2.139285e+01 1.172079e+05 1.861552e+05
2.140535e+01 1.168964e+05 1.859737e+05
2.141785e+01 1.165809e+05 1.858082e+05
2.143036e+01 1.162619e+05 1.856590e+05
2.144286e+01 1.159396e+05 1.855282e+05
2.145536e+01 1.156150e+05 1.854134e+05
2.146787e+01 1.152885e+05 1.853146e+05
2.148037e+01 1.149606e+05 1.852322e+05
2.149287e+01 1.146317e+05 1.851681e+05
2.150538e+01 1.142838e+05 1.850774e+05
2.151788e+01 1.139034e+05 1.849289e+05
2.153038e+01 1.135190e+05 1.847861e+05
2.154289e+01 1.131360e+05 1.846611e+05
2.155539e+01 1.127545e+05 1.845517e+05
2.156789e+01 1.123750e+05 1.844575e+05
2.158040e+01 1.119980e+05 1.843790e+05
2.159290e+01 1.116244e+05 1.843176e+05
2.160540e+01 1.112541e+05 1.842710e+05
2.161790e+01 1.108875e+05 1.842391e+05
2.163041e+01 1.105253e+05 1.842221e+05
2.164291e+01 1.101682e+05 1.842214e+05
2.165541e+01 1.098162e+05 1.842347e+05
2.166792e+01 1.094695e+05 1.842618e+05
2.168042e+01 1.091286e+05 1.843030e+05
2.169292e+01 1.087947e+05 1.843593e+05
2.170543e+01 1.084672e+05 1.844288e+05
2.171793e+01 1.081464e+05 1.845111e+05
2.173043e+01 1.078329e+05 1.846065e+05
2.174294e+01 1.075279e+05 1.847159e+05
