#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
-4.720000000000	-2.6797465844246e-12
-4.690000000000	-1.3408063192173e-12
-4.660000000000	-8.4467193416971e-14
-4.630000000000	4.8860996211346e-13
-4.600000000000	2.2423840934229e-13
-4.570000000000	3.0314930378601e-13
-4.540000000000	-7.0806952725817e-13
-4.510000000000	-4.2990566303269e-13
-4.480000000000	-1.7167470741654e-13
-4.450000000000	3.6685527116779e-13
-4.420000000000	2.8517162463768e-13
-4.390000000000	3.6346353865523e-13
-4.360000000000	-4.1777841228270e-13
-4.330000000000	-7.4515673253806e-13
-4.300000000000	-9.1714090788452e-13
-4.270000000000	-8.5071037602143e-13
-4.240000000000	-1.8161957755268e-13
-4.210000000000	-1.0363603528710e-13
-4.180000000000	3.6210876409692e-13
-4.150000000000	5.7816481649713e-13
-4.120000000000	1.2897907270575e-12
-4.090000000000	1.8182888662463e-12
-4.060000000000	6.9481077373822e-13
-4.030000000000	-6.7808705280987e-13
-4.000000000000	2.9855566300769e-13
-3.970000000000	1.4084819178224e-12
-3.940000000000	2.6984548226158e-12
-3.910000000000	2.5614821749350e-12
-3.880000000000	1.8185497930392e-12
-3.850000000000	1.6522216226914e-12
-3.820000000000	4.4858065963425e-13
-3.790000000000	3.4203867355034e-13
-3.760000000000	1.2339322799133e-12
-3.730000000000	6.2595421065899e-14
-3.700000000000	-5.9118069016722e-13
-3.670000000000	-7.5592627783386e-13
-3.640000000000	4.7225381599557e-13
-3.610000000000	1.5517558711853e-12
-3.580000000000	1.8171512220899e-12
-3.550000000000	5.3754393713140e-14
-3.520000000000	4.5998397454087e-13
-3.490000000000	-1.1324198785874e-12
-3.460000000000	-2.9846296186509e-12
-3.430000000000	-7.5389203767666e-12
-3.400000000000	-1.8392244018762e-11
-3.370000000000	-3.6970015842523e-11
-3.340000000000	-7.0480705230284e-11
-3.310000000000	-1.2918886956298e-10
-3.280000000000	-2.3706804851428e-10
-3.250000000000	-4.3605496064206e-10
-3.220000000000	-8.0062221814765e-10
-3.190000000000	-1.4605386390954e-09
-3.160000000000	-2.6517860273806e-09
-3.130000000000	-4.7883429523239e-09
-3.100000000000	-8.5997660369673e-09
-3.070000000000	-1.5356348181315e-08
-3.040000000000	-2.7261352323818e-08
-3.010000000000	-4.8118396868710e-08
-2.980000000000	-8.4448166876577e-08
-2.950000000000	-1.4736720807636e-07
-2.920000000000	-2.5570771275392e-07
-2.890000000000	-4.4117334441273e-07
-2.860000000000	-7.5684525737718e-07
-2.830000000000	-1.2910032297944e-06
-2.800000000000	-2.1896177911642e-06
-2.770000000000	-3.6925779280261e-06
-2.740000000000	-6.1916970999045e-06
-2.710000000000	-1.0323030882689e-05
-2.680000000000	-1.7112802598528e-05
-2.650000000000	-2.8206564322594e-05
-2.620000000000	-4.6226712658265e-05
-2.590000000000	-7.5326586867678e-05
-2.560000000000	-1.2204348166425e-04
-2.530000000000	-1.9660315032583e-04
-2.500000000000	-3.1490129618119e-04
-2.470000000000	-5.0149311196194e-04
-2.440000000000	-7.9407303264752e-04
-2.410000000000	-1.2501416329556e-03
-2.380000000000	-1.9568591839498e-03
-2.350000000000	-3.0455079951314e-03
-2.320000000000	-4.7125708506707e-03
-2.290000000000	-7.2502356287893e-03
-2.260000000000	-1.1090227685871e-02
-2.230000000000	-1.6866341067223e-02
-2.200000000000	-2.5502999147708e-02
-2.170000000000	-3.8339761501535e-02
-2.140000000000	-5.7305071544877e-02
-2.110000000000	-8.5156902710842e-02
-2.080000000000	-1.2581353254051e-01
-2.050000000000	-1.8480470321261e-01
-2.020000000000	-2.6988218124665e-01
-1.990000000000	-3.9183948293604e-01
-1.960000000000	-5.6560354671862e-01
-1.930000000000	-8.1167663026289e-01
-1.900000000000	-1.1580248303480e+00
-1.870000000000	-1.6425303819811e+00
-1.840000000000	-2.3161481133306e+00
-1.810000000000	-3.2469316751800e+00
-1.780000000000	-4.5251216388966e+00
-1.750000000000	-6.2695140345301e+00
-1.720000000000	-8.6353526130374e+00
-1.690000000000	-1.1824008668422e+01
-1.660000000000	-1.6094725549721e+01
-1.630000000000	-2.1778707185790e+01
-1.600000000000	-2.9295816449194e+01
-1.570000000000	-3.9174114731979e+01
-1.540000000000	-5.2072412901384e+01
-1.510000000000	-6.8805909781324e+01
-1.480000000000	-9.0374861504109e+01
-1.450000000000	-1.1799604814745e+02
-1.420000000000	-1.5313657892010e+02
-1.390000000000	-1.9754930171188e+02
-1.360000000000	-2.5330875789014e+02
-1.330000000000	-3.2284625341365e+02
-1.300000000000	-4.0898221195773e+02
-1.270000000000	-5.1495354961635e+02
-1.240000000000	-6.4443338478836e+02
-1.210000000000	-8.0153999836596e+02
-1.180000000000	-9.9083162183036e+02
-1.150000000000	-1.2172833932950e+03
-1.120000000000	-1.4862427269455e+03
-1.090000000000	-1.8033594346319e+03
-1.060000000000	-2.1744872635055e+03
-1.030000000000	-2.6055541098628e+03
-1.000000000000	-3.1023990673191e+03
-0.970000000000	-3.6705756842983e+03
-0.940000000000	-4.3151223409831e+03
-0.910000000000	-5.0403024866303e+03
-0.880000000000	-5.8493195564084e+03
-0.850000000000	-6.7440136369856e+03
-0.820000000000	-7.7245492685117e+03
-0.790000000000	-8.7891060278958e+03
-0.760000000000	-9.9335855832924e+03
-0.730000000000	-1.1151350576703e+04
-0.700000000000	-1.2433011809646e+04
-0.670000000000	-1.3766280611475e+04
-0.640000000000	-1.5135902816530e+04
-0.610000000000	-1.6523689353777e+04
-0.580000000000	-1.7908655997507e+04
-0.550000000000	-1.9267281335557e+04
-0.520000000000	-2.0573887546856e+04
-0.490000000000	-2.1801143280727e+04
-0.460000000000	-2.2920682007965e+04
-0.430000000000	-2.3903822947767e+04
-0.400000000000	-2.4722375400747e+04
-0.370000000000	-2.5349501410516e+04
-0.340000000000	-2.5760606524566e+04
-0.310000000000	-2.5934224408675e+04
-0.280000000000	-2.5852858528384e+04
-0.250000000000	-2.5503743320393e+04
-0.220000000000	-2.4879488418175e+04
-0.190000000000	-2.3978572640355e+04
-0.160000000000	-2.2805659542766e+04
-0.130000000000	-2.1371713191775e+04
-0.100000000000	-1.9693901129392e+04
-0.070000000000	-1.7795280852502e+04
-0.040000000000	-1.5704276017164e+04
-0.010000000000	-1.3453958448328e+04
0.020000000000	-1.1081161313540e+04
0.050000000000	-8.6254569566822e+03
0.080000000000	-6.1280393970882e+03
0.110000000000	-3.6305559891222e+03
0.140000000000	-1.1739349412848e+03
0.170000000000	1.2027448106681e+03
0.200000000000	3.4632974656764e+03
0.230000000000	5.5753488274181e+03
0.260000000000	7.5110969260384e+03
0.290000000000	9.2478904675042e+03
0.320000000000	1.0768609876164e+04
0.350000000000	1.2061845195768e+04
0.380000000000	1.3121874472366e+04
0.410000000000	1.3948454940991e+04
0.440000000000	1.4546446925300e+04
0.470000000000	1.4925296477535e+04
0.500000000000	1.5098407189628e+04
0.530000000000	1.5082434170757e+04
0.560000000000	1.4896533909369e+04
0.590000000000	1.4561602728291e+04
0.620000000000	1.4099534005644e+04
0.650000000000	1.3532520551926e+04
0.680000000000	1.2882423833514e+04
0.710000000000	1.2170226466415e+04
0.740000000000	1.1415578919551e+04
0.770000000000	1.0636445987320e+04
0.800000000000	9.8488535956818e+03
