#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Total transverse dipolar wake, y-plane
# RF/BPM beta factors are dimensionless: sum(beta_i/<beta>)
#"s / mm"	"W_perp_total [V/pC/m]"
#------------------------
35.870000000000	3.8174378286730e+03
35.900000000000	3.8121479656649e+03
35.930000000000	3.8068585085336e+03
35.960000000000	3.8015694787728e+03
35.990000000000	3.7962807701971e+03
36.020000000000	3.7909921487511e+03
36.050000000000	3.7857032526576e+03
36.080000000000	3.7804135928742e+03
36.110000000000	3.7751225538297e+03
36.140000000000	3.7698293944978e+03
36.170000000000	3.7645332493429e+03
36.200000000000	3.7592331299765e+03
36.230000000000	3.7539279266529e+03
36.260000000000	3.7486164099715e+03
36.290000000000	3.7432972327026e+03
36.320000000000	3.7379689317025e+03
36.350000000000	3.7326299298931e+03
36.380000000000	3.7272785382792e+03
36.410000000000	3.7219129579749e+03
36.440000000000	3.7165312822151e+03
36.470000000000	3.7111314983238e+03
36.500000000000	3.7057114896188e+03
36.530000000000	3.7002690372320e+03
36.560000000000	3.6948018218320e+03
36.590000000000	3.6893074252419e+03
36.620000000000	3.6837833319529e+03
36.650000000000	3.6782269305427e+03
36.680000000000	3.6726355150182e+03
36.710000000000	3.6670062861083e+03
36.740000000000	3.6613363525425e+03
36.770000000000	3.6556227323586e+03
36.800000000000	3.6498623542832e+03
36.830000000000	3.6440520592377e+03
36.860000000000	3.6381886020178e+03
36.890000000000	3.6322686531938e+03
36.920000000000	3.6262888012762e+03
36.950000000000	3.6202455551816e+03
36.980000000000	3.6141353470278e+03
37.010000000000	3.6079545352776e+03
37.040000000000	3.6016994082399e+03
37.070000000000	3.5953661879284e+03
37.100000000000	3.5889510342687e+03
37.130000000000	3.5824500496373e+03
37.160000000000	3.5758592837085e+03
37.190000000000	3.5691747385833e+03
37.220000000000	3.5623923741678e+03
37.250000000000	3.5555081137710e+03
37.280000000000	3.5485178498889e+03
37.310000000000	3.5414174501455e+03
37.340000000000	3.5342027633598e+03
37.370000000000	3.5268696257127e+03
37.400000000000	3.5194138669878e+03
37.430000000000	3.5118313168601e+03
37.460000000000	3.5041178112096e+03
37.490000000000	3.4962691984347e+03
37.520000000000	3.4882813457397e+03
37.550000000000	3.4801501453702e+03
37.580000000000	3.4718715207674e+03
37.610000000000	3.4634414326131e+03
37.640000000000	3.4548558847346e+03
37.670000000000	3.4461109298406e+03
37.700000000000	3.4372026750594e+03
37.730000000000	3.4281272872571e+03
37.760000000000	3.4188809981127e+03
37.790000000000	3.4094601089401e+03
37.820000000000	3.3998609952484e+03
37.850000000000	3.3900801110440e+03
37.880000000000	3.3801139928869e+03
37.910000000000	3.3699592637192e+03
37.940000000000	3.3596126364977e+03
37.970000000000	3.3490709176635e+03
38.000000000000	3.3383310104910e+03
38.030000000000	3.3273899183617e+03
38.060000000000	3.3162447480063e+03
38.090000000000	3.3048927127614e+03
38.120000000000	3.2933311358797e+03
38.150000000000	3.2815574539288e+03
38.180000000000	3.2695692203063e+03
38.210000000000	3.2573641088885e+03
38.240000000000	3.2449399178227e+03
38.270000000000	3.2322945734626e+03
38.300000000000	3.2194261344381e+03
38.330000000000	3.2063327958427e+03
38.360000000000	3.1930128935160e+03
38.390000000000	3.1794649083946e+03
38.420000000000	3.1656874709010e+03
38.450000000000	3.1516793653398e+03
38.480000000000	3.1374395342719e+03
38.510000000000	3.1229670828367e+03
38.540000000000	3.1082612829986e+03
38.570000000000	3.0933215776922e+03
38.600000000000	3.0781475848481e+03
38.630000000000	3.0627391012806e+03
38.660000000000	3.0470961064202e+03
38.690000000000	3.0312187658770e+03
38.720000000000	3.0151074348168e+03
38.750000000000	2.9987626611353e+03
38.780000000000	2.9821851884095e+03
38.810000000000	2.9653759586072e+03
38.840000000000	2.9483361145304e+03
38.870000000000	2.9310670019697e+03
38.900000000000	2.9135701715430e+03
38.930000000000	2.8958473801960e+03
38.960000000000	2.8779005923403e+03
38.990000000000	2.8597319806113e+03
39.020000000000	2.8413439262318e+03
39.050000000000	2.8227390189729e+03
39.080000000000	2.8039200567148e+03
39.110000000000	2.7848900446137e+03
39.140000000000	2.7656521938946e+03
39.170000000000	2.7462099202942e+03
39.200000000000	2.7265668421879e+03
39.230000000000	2.7067267784417e+03
39.260000000000	2.6866937460309e+03
39.290000000000	2.6664719574757e+03
39.320000000000	2.6460658181368e+03
39.350000000000	2.6254799234195e+03
39.380000000000	2.6047190559238e+03
39.410000000000	2.5837881825769e+03
39.440000000000	2.5626924517741e+03
39.470000000000	2.5414371905476e+03
39.500000000000	2.5200279017713e+03
39.530000000000	2.4984702614046e+03
39.560000000000	2.4767701157675e+03
39.590000000000	2.4549334788350e+03
39.620000000000	2.4329665295316e+03
39.650000000000	2.4108756090055e+03
39.680000000000	2.3886672178601e+03
39.710000000000	2.3663480133197e+03
39.740000000000	2.3439248063084e+03
39.770000000000	2.3214045584254e+03
39.800000000000	2.2987943788005e+03
39.830000000000	2.2761015208196e+03
39.860000000000	2.2533333787112e+03
39.890000000000	2.2304974839896e+03
39.920000000000	2.2076015017508e+03
39.950000000000	2.1846532268180e+03
39.980000000000	2.1616605797334e+03
40.010000000000	2.1386316025922e+03
40.040000000000	2.1155744547101e+03
40.070000000000	2.0924974081159e+03
40.100000000000	2.0694088428556e+03
40.130000000000	2.0463172420910e+03
40.160000000000	2.0232311869777e+03
40.190000000000	2.0001593513008e+03
40.220000000000	1.9771104958513e+03
40.250000000000	1.9540934625269e+03
40.280000000000	1.9311171681429e+03
40.310000000000	1.9081905979460e+03
40.340000000000	1.8853227988295e+03
40.370000000000	1.8625228722560e+03
40.400000000000	1.8397999669021e+03
40.430000000000	1.8171632710482e+03
40.460000000000	1.7946220047753e+03
40.490000000000	1.7721854118931e+03
40.520000000000	1.7498627517598e+03
40.550000000000	1.7276632911048e+03
40.580000000000	1.7055962957044e+03
40.610000000000	1.6836710220992e+03
40.640000000000	1.6618967093717e+03
40.670000000000	1.6402825710262e+03
40.700000000000	1.6188377870110e+03
40.730000000000	1.5975714959111e+03
40.760000000000	1.5764927873364e+03
40.790000000000	1.5556106945151e+03
40.820000000000	1.5349341871004e+03
40.850000000000	1.5144721641840e+03
40.880000000000	1.4942334475097e+03
40.910000000000	1.4742267748694e+03
40.940000000000	1.4544607936662e+03
40.970000000000	1.4349440546234e+03
41.000000000000	1.4156850056208e+03
41.030000000000	1.3966919856419e+03
41.060000000000	1.3779732188164e+03
41.090000000000	1.3595368085488e+03
41.120000000000	1.3413907317260e+03
41.150000000000	1.3235428330011e+03
41.180000000000	1.3060008191550e+03
41.210000000000	1.2887722535377e+03
41.240000000000	1.2718645505936e+03
41.270000000000	1.2552849704767e+03
41.300000000000	1.2390406137558e+03
41.330000000000	1.2231384162134e+03
41.360000000000	1.2075851437328e+03
41.390000000000	1.1923873872701e+03
41.420000000000	1.1775515578986e+03
41.450000000000	1.1630838819138e+03
41.480000000000	1.1489903959813e+03
41.510000000000	1.1352769423109e+03
41.540000000000	1.1219491638369e+03
41.570000000000	1.1090124993874e+03
41.600000000000	1.0964721788284e+03
41.630000000000	1.0843332181716e+03
41.660000000000	1.0726004146397e+03
41.690000000000	1.0612783416940e+03
41.720000000000	1.0503713440303e+03
41.750000000000	1.0398835325635e+03
41.780000000000	1.0298187794243e+03
41.810000000000	1.0201807130014e+03
41.840000000000	1.0109727130679e+03
41.870000000000	1.0021979060340e+03
41.900000000000	9.9385916037352e+02
41.930000000000	9.8595908226928e+02
41.960000000000	9.7850001152277e+02
41.990000000000	9.7148401776965e+02
42.020000000000	9.6491289703663e+02
42.050000000000	9.5878816866854e+02
42.080000000000	9.5311107264643e+02
42.110000000000	9.4788256730872e+02
42.140000000000	9.4310332747866e+02
42.170000000000	9.3877374299358e+02
42.200000000000	9.3489391762360e+02
42.230000000000	9.3146366836245e+02
42.260000000000	9.2848252506838e+02
42.290000000000	9.2594973043097e+02
42.320000000000	9.2386424023952e+02
42.350000000000	9.2222472392916e+02
42.380000000000	9.2102956538402e+02
42.410000000000	9.2027686397995e+02
42.440000000000	9.1996443585347e+02
42.470000000000	9.2008981538809e+02
42.500000000000	9.2065025691281e+02
42.530000000000	9.2164273661134e+02
42.560000000000	9.2306395464254e+02
42.590000000000	9.2491033747394e+02
42.620000000000	9.2717804043019e+02
42.650000000000	9.2986295045658e+02
42.680000000000	9.3296068909587e+02
42.710000000000	9.3646661567268e+02
42.740000000000	9.4037583067632e+02
42.770000000000	9.4468317932843e+02
42.800000000000	9.4938325531796e+02
42.830000000000	9.5447040468243e+02
42.860000000000	9.5993872981190e+02
42.890000000000	9.6578209355042e+02
42.920000000000	9.7199412336977e+02
42.950000000000	9.7856821559157e+02
42.980000000000	9.8549753963680e+02
43.010000000000	9.9277504228591e+02
43.040000000000	1.0003934519385e+03
43.070000000000	1.0083452828681e+03
43.100000000000	1.0166228394741e+03
43.130000000000	1.0252182205418e+03
43.160000000000	1.0341233235275e+03
43.190000000000	1.0433298488912e+03
43.220000000000	1.0528293045086e+03
43.250000000000	1.0626130101935e+03
43.280000000000	1.0726721023668e+03
43.310000000000	1.0829975389082e+03
43.340000000000	1.0935801042240e+03
43.370000000000	1.1044104145615e+03
43.400000000000	1.1154789235963e+03
43.430000000000	1.1267759283082e+03
43.460000000000	1.1382915751597e+03
43.490000000000	1.1500158665765e+03
43.520000000000	1.1619386677264e+03
43.550000000000	1.1740497135824e+03
43.580000000000	1.1863386162496e+03
43.610000000000	1.1987948725318e+03
43.640000000000	1.2114078717078e+03
43.670000000000	1.2241669034869e+03
43.700000000000	1.2370611661130e+03
43.730000000000	1.2500797745873e+03
43.760000000000	1.2632117689835e+03
43.790000000000	1.2764461228328e+03
43.820000000000	1.2897717515597e+03
43.850000000000	1.3031775209566e+03
43.880000000000	1.3166522556878e+03
43.910000000000	1.3301847478166e+03
43.940000000000	1.3437637653560e+03
43.970000000000	1.3573780608401e+03
44.000000000000	1.3710163799183e+03
44.030000000000	1.3846674699706e+03
44.060000000000	1.3983200887430e+03
44.090000000000	1.4119630129955e+03
44.120000000000	1.4255850471555e+03
44.150000000000	1.4391750319622e+03
44.180000000000	1.4527218530845e+03
44.210000000000	1.4662144496911e+03
44.240000000000	1.4796418229469e+03
44.270000000000	1.4929930444086e+03
44.300000000000	1.5062572642902e+03
44.330000000000	1.5194237195678e+03
44.360000000000	1.5324817418979e+03
44.390000000000	1.5454207653210e+03
44.420000000000	1.5582303337318e+03
44.450000000000	1.5709001080977e+03
44.480000000000	1.5834198734176e+03
44.510000000000	1.5957795454177e+03
44.540000000000	1.6079691769893e+03
44.570000000000	1.6199789643800e+03
44.600000000000	1.6317992531579e+03
44.630000000000	1.6434205439734e+03
44.660000000000	1.6548334981473e+03
44.690000000000	1.6660289431177e+03
44.720000000000	1.6769978777802e+03
44.750000000000	1.6877314777530e+03
44.780000000000	1.6982211005996e+03
44.810000000000	1.7084582911002e+03
44.840000000000	1.7184347862435e+03
44.870000000000	1.7281425206581e+03
44.900000000000	1.7375736317844e+03
44.930000000000	1.7467204651345e+03
44.960000000000	1.7555755795610e+03
44.990000000000	1.7641317525183e+03
45.020000000000	1.7723819852943e+03
45.050000000000	1.7803195081869e+03
45.080000000000	1.7879377855955e+03
45.110000000000	1.7952305209994e+03
45.140000000000	1.8021916617947e+03
45.170000000000	1.8088154039627e+03
45.200000000000	1.8150961965507e+03
45.230000000000	1.8210287459449e+03
45.260000000000	1.8266080199255e+03
45.290000000000	1.8318292514959e+03
45.320000000000	1.8366879424849e+03
45.350000000000	1.8411798669218e+03
45.380000000000	1.8453010741917e+03
45.410000000000	1.8490478919757e+03
45.440000000000	1.8524169289844e+03
45.470000000000	1.8554050774909e+03
45.500000000000	1.8580095156688e+03
45.530000000000	1.8602277097356e+03
45.560000000000	1.8620574159026e+03
45.590000000000	1.8634966821227e+03
45.620000000000	1.8645438496291e+03
45.650000000000	1.8651975542502e+03
45.680000000000	1.8654567274835e+03
45.710000000000	1.8653205973094e+03
45.740000000000	1.8647886887221e+03
45.770000000000	1.8638608239575e+03
45.800000000000	1.8625371223932e+03
45.830000000000	1.8608180001045e+03
45.860000000000	1.8587041690560e+03
45.890000000000	1.8561966359192e+03
45.920000000000	1.8532967005076e+03
45.950000000000	1.8500059538293e+03
45.980000000000	1.8463262757620e+03
46.010000000000	1.8422598323645e+03
46.040000000000	1.8378090728427e+03
46.070000000000	1.8329767261979e+03
46.100000000000	1.8277657975865e+03
46.130000000000	1.8221795644282e+03
46.160000000000	1.8162215722995e+03
46.190000000000	1.8098956306521e+03
46.220000000000	1.8032058083943e+03
46.250000000000	1.7961564293713e+03
46.280000000000	1.7887520677750e+03
46.310000000000	1.7809975435108e+03
46.340000000000	1.7728979175388e+03
46.370000000000	1.7644584872036e+03
46.400000000000	1.7556847815554e+03
46.430000000000	1.7465825566614e+03
46.460000000000	1.7371577908972e+03
46.490000000000	1.7274166802057e+03
46.520000000000	1.7173656333028e+03
46.550000000000	1.7070112668121e+03
46.580000000000	1.6963604003053e+03
46.610000000000	1.6854200512293e+03
46.640000000000	1.6741974297026e+03
46.670000000000	1.6626999331658e+03
46.700000000000	1.6509351408782e+03
46.730000000000	1.6389108082556e+03
46.760000000000	1.6266348610504e+03
46.790000000000	1.6141153893796e+03
46.820000000000	1.6013606416102e+03
46.850000000000	1.5883790181164e+03
46.880000000000	1.5751790649230e+03
46.910000000000	1.5617694672520e+03
46.940000000000	1.5481590429881e+03
46.970000000000	1.5343567360797e+03
47.000000000000	1.5203716098850e+03
47.030000000000	1.5062128404761e+03
47.060000000000	1.4918897099044e+03
47.090000000000	1.4774115994301e+03
47.120000000000	1.4627879827137e+03
47.150000000000	1.4480284189621e+03
47.180000000000	1.4331425460221e+03
47.210000000000	1.4181400734063e+03
47.240000000000	1.4030307752389e+03
47.270000000000	1.3878244831062e+03
47.300000000000	1.3725310787958e+03
47.330000000000	1.3571604869107e+03
47.360000000000	1.3417226673476e+03
47.390000000000	1.3262276076302e+03
47.420000000000	1.3106853150938e+03
47.450000000000	1.2951058089231e+03
47.480000000000	1.2794991120486e+03
47.510000000000	1.2638752429174e+03
47.540000000000	1.2482442071555e+03
47.570000000000	1.2326159891469e+03
47.600000000000	1.2170005435625e+03
47.630000000000	1.2014077868704e+03
47.660000000000	1.1858475888686e+03
47.690000000000	1.1703297642776e+03
47.720000000000	1.1548640644349e+03
47.750000000000	1.1394601691275e+03
47.780000000000	1.1241276786002e+03
47.810000000000	1.1088761057666e+03
47.840000000000	1.0937148686514e+03
47.870000000000	1.0786532830774e+03
47.900000000000	1.0637005556114e+03
47.930000000000	1.0488657767693e+03
47.960000000000	1.0341579144777e+03
47.990000000000	1.0195858077815e+03
48.020000000000	1.0051581607832e+03
48.050000000000	9.9088353679388e+02
48.080000000000	9.7677035267695e+02
48.110000000000	9.6282687336293e+02
48.140000000000	9.4906120651595e+02
48.170000000000	9.3548129733536e+02
48.200000000000	9.2209492347909e+02
48.230000000000	9.0890969010059e+02
48.260000000000	8.9593302499552e+02
48.290000000000	8.8317217385986e+02
48.320000000000	8.7063419566515e+02
48.350000000000	8.5832595816114e+02
48.380000000000	8.4625413351837e+02
48.410000000000	8.3442519412586e+02
48.440000000000	8.2284540855919e+02
48.470000000000	8.1152083773432e+02
48.500000000000	8.0045733126071e+02
48.530000000000	7.8966052400489e+02
48.560000000000	7.7913583287275e+02
48.590000000000	7.6888845381463e+02
48.620000000000	7.5892335905384e+02
48.650000000000	7.4924529453478e+02
48.680000000000	7.3985877758317e+02
48.710000000000	7.3076809476717e+02
48.740000000000	7.2197729994535e+02
48.770000000000	7.1349021248485e+02
48.800000000000	7.0531041563149e+02
48.830000000000	6.9744125501291e+02
48.860000000000	6.8988583725570e+02
48.890000000000	6.8264702869877e+02
48.920000000000	6.7572745418703e+02
48.950000000000	6.6912949593236e+02
48.980000000000	6.6285529243263e+02
49.010000000000	6.5690673744406e+02
49.040000000000	6.5128547900694e+02
49.070000000000	6.4599291853056e+02
49.100000000000	6.4103020994830e+02
49.130000000000	6.3639825898146e+02
49.160000000000	6.3209772244518e+02
49.190000000000	6.2812900774016e+02
49.220000000000	6.2449227252735e+02
49.250000000000	6.2118742455260e+02
49.280000000000	6.1821412170998e+02
49.310000000000	6.1557177235904e+02
49.340000000000	6.1325953592337e+02
49.370000000000	6.1127632379367e+02
49.400000000000	6.0962080055325e+02
49.430000000000	6.0829138553757e+02
49.460000000000	6.0728625473262e+02
49.490000000000	6.0660334300980e+02
49.520000000000	6.0624034668798e+02
49.550000000000	6.0619472640737e+02
49.580000000000	6.0646371029438e+02
49.610000000000	6.0704429739251e+02
49.640000000000	6.0793326133212e+02
49.670000000000	6.0912715421042e+02
49.700000000000	6.1062231065420e+02
49.730000000000	6.1241485203905e+02
49.760000000000	6.1450069084292e+02
49.790000000000	6.1687553511510e+02
49.820000000000	6.1953489304718e+02
49.850000000000	6.2247407763689e+02
49.880000000000	6.2568821144106e+02
49.910000000000	6.2917223141773e+02
49.940000000000	6.3292089386156e+02
49.970000000000	6.3692877943894e+02
50.000000000000	6.4119029833124e+02
50.030000000000	6.4569969549465e+02
50.060000000000	6.5045105604518e+02
50.090000000000	6.5543831077529e+02
50.120000000000	6.6065524180688e+02
50.150000000000	6.6609548838209e+02
50.180000000000	6.7175255279027e+02
50.210000000000	6.7761980642602e+02
50.240000000000	6.8369049596938e+02
50.270000000000	6.8995774967616e+02
50.300000000000	6.9641458376306e+02
50.330000000000	7.0305390886966e+02
50.360000000000	7.0986853657686e+02
50.390000000000	7.1685118596008e+02
50.420000000000	7.2399449015410e+02
50.450000000000	7.3129100290623e+02
50.480000000000	7.3873320509492e+02
50.510000000000	7.4631351119198e+02
50.540000000000	7.5402427564840e+02
50.570000000000	7.6185779918663e+02
50.600000000000	7.6980633498535e+02
50.630000000000	7.7786209474705e+02
50.660000000000	7.8601725464311e+02
50.690000000000	7.9426396113628e+02
50.720000000000	8.0259433668529e+02
50.750000000000	8.1100048534175e+02
50.780000000000	8.1947449825385e+02
50.810000000000	8.2800845909554e+02
50.840000000000	8.3659444944328e+02
50.870000000000	8.4522455412394e+02
50.900000000000	8.5389086655890e+02
50.930000000000	8.6258549412788e+02
50.960000000000	8.7130056357475e+02
50.990000000000	8.8002822647349e+02
51.020000000000	8.8876066476818e+02
51.050000000000	8.9749009639529e+02
51.080000000000	9.0620878099024e+02
51.110000000000	9.1490902567416e+02
51.140000000000	9.2358319090997e+02
51.170000000000	9.3222369641194e+02
51.200000000000	9.4082302708731e+02
51.230000000000	9.4937373898549e+02
51.260000000000	9.5786846522768e+02
51.290000000000	9.6629992188903e+02
51.320000000000	9.7466091380617e+02
51.350000000000	9.8294434028458e+02
51.380000000000	9.9114320068394e+02
51.410000000000	9.9925059986309e+02
51.440000000000	1.0072597534713e+03
51.470000000000	1.0151639930774e+03
51.500000000000	1.0229567711324e+03
51.530000000000	1.0306316657676e+03
51.560000000000	1.0381823854310e+03
51.590000000000	1.0456027733706e+03
51.620000000000	1.0528868119734e+03
51.650000000000	1.0600286269703e+03
51.680000000000	1.0670224915169e+03
51.710000000000	1.0738628301593e+03
51.740000000000	1.0805442226929e+03
51.770000000000	1.0870614079178e+03
51.800000000000	1.0934092872938e+03
51.830000000000	1.0995829284955e+03
51.860000000000	1.1055775688606e+03
51.890000000000	1.1113886187283e+03
51.920000000000	1.1170116646561e+03
51.950000000000	1.1224424725044e+03
51.980000000000	1.1276769903748e+03
52.010000000000	1.1327113513870e+03
52.040000000000	1.1375418762776e+03
52.070000000000	1.1421650758042e+03
52.100000000000	1.1465776529360e+03
52.130000000000	1.1507765048153e+03
52.160000000000	1.1547587244734e+03
52.190000000000	1.1585216022843e+03
52.220000000000	1.1620626271460e+03
52.250000000000	1.1653794873785e+03
52.280000000000	1.1684700713303e+03
52.310000000000	1.1713324676949e+03
52.340000000000	1.1739649655342e+03
52.370000000000	1.1763660540208e+03
52.400000000000	1.1785344219061e+03
52.430000000000	1.1804689567348e+03
52.460000000000	1.1821687438241e+03
52.490000000000	1.1836330650336e+03
52.520000000000	1.1848613973531e+03
52.550000000000	1.1858534113387e+03
52.580000000000	1.1866089694254e+03
52.610000000000	1.1871281241471e+03
52.640000000000	1.1874111162893e+03
52.670000000000	1.1874583729990e+03
52.700000000000	1.1872705058689e+03
52.730000000000	1.1868483090106e+03
52.760000000000	1.1861927571220e+03
52.790000000000	1.1853050035508e+03
52.820000000000	1.1841863783488e+03
52.850000000000	1.1828383863052e+03
52.880000000000	1.1812627049444e+03
52.910000000000	1.1794611824699e+03
52.940000000000	1.1774358356317e+03
52.970000000000	1.1751888474976e+03
53.000000000000	1.1727225651070e+03
53.030000000000	1.1700394969880e+03
53.060000000000	1.1671423105232e+03
53.090000000000	1.1640338291531e+03
53.120000000000	1.1607170294098e+03
53.150000000000	1.1571950377802e+03
53.180000000000	1.1534711274020e+03
53.210000000000	1.1495487146001e+03
53.240000000000	1.1454313552750e+03
53.270000000000	1.1411227411579e+03
53.300000000000	1.1366266959491e+03
53.330000000000	1.1319471713575e+03
53.360000000000	1.1270882430580e+03
53.390000000000	1.1220541065838e+03
53.420000000000	1.1168490731684e+03
53.450000000000	1.1114775655537e+03
53.480000000000	1.1059441137763e+03
53.510000000000	1.1002533508676e+03
53.540000000000	1.0944100086598e+03
53.570000000000	1.0884189134835e+03
53.600000000000	1.0822849818755e+03
53.630000000000	1.0760132162652e+03
53.660000000000	1.0696087006365e+03
53.690000000000	1.0630765961568e+03
53.720000000000	1.0564221367663e+03
53.750000000000	1.0496506247174e+03
53.780000000000	1.0427674260551e+03
53.810000000000	1.0357779660281e+03
53.840000000000	1.0286877244209e+03
53.870000000000	1.0215022307978e+03
53.900000000000	1.0142270596487e+03
53.930000000000	1.0068678254322e+03
53.960000000000	9.9943017750783e+02
53.990000000000	9.9191979495672e+02
54.020000000000	9.8434238129052e+02
54.050000000000	9.7670365905220e+02
54.080000000000	9.6900936431705e+02
54.110000000000	9.6126524110582e+02
54.140000000000	9.5347703572653e+02
54.170000000000	9.4565049106536e+02
54.200000000000	9.3779134085082e+02
54.230000000000	9.2990530391829e+02
54.260000000000	9.2199807850416e+02
54.290000000000	9.1407533659961e+02
54.320000000000	9.0614271839404e+02
54.350000000000	8.9820582683644e+02
54.380000000000	8.9027022234037e+02
54.410000000000	8.8234141765441e+02
54.440000000000	8.7442487291484e+02
54.470000000000	8.6652599089221e+02
54.500000000000	8.5865011243741e+02
54.530000000000	8.5080251212676e+02
54.560000000000	8.4298839410057e+02
54.590000000000	8.3521288808404e+02
54.620000000000	8.2748104557574e+02
54.650000000000	8.1979783618562e+02
54.680000000000	8.1216814410318e+02
54.710000000000	8.0459676467565e+02
54.740000000000	7.9708840107721e+02
54.770000000000	7.8964766105247e+02
54.800000000000	7.8227905372026e+02
54.830000000000	7.7498698642803e+02
54.860000000000	7.6777576165123e+02
54.890000000000	7.6064957393687e+02
54.920000000000	7.5361250689447e+02
54.950000000000	7.4666853024200e+02
54.980000000000	7.3982149691745e+02
55.010000000000	7.3307514026938e+02
55.040000000000	7.2643307134112e+02
55.070000000000	7.1989877626419e+02
55.100000000000	7.1347561377589e+02
55.130000000000	7.0716681287512e+02
55.160000000000	7.0097547062833e+02
55.190000000000	6.9490455013534e+02
55.220000000000	6.8895687866219e+02
55.250000000000	6.8313514594489e+02
55.280000000000	6.7744190266585e+02
55.310000000000	6.7187955910155e+02
55.340000000000	6.6645038393812e+02
55.370000000000	6.6115650324921e+02
55.400000000000	6.5599989962908e+02
55.430000000000	6.5098241147218e+02
55.460000000000	6.4610573238987e+02
55.490000000000	6.4137141075343e+02
55.520000000000	6.3678084935236e+02
55.550000000000	6.3233530515619e+02
55.580000000000	6.2803588916765e+02
55.610000000000	6.2388356635484e+02
55.640000000000	6.1987915565026e+02
55.670000000000	6.1602333000471e+02
55.700000000000	6.1231661648501e+02
55.730000000000	6.0875939640567e+02
55.760000000000	6.0535190548640e+02
55.790000000000	6.0209423402985e+02
55.820000000000	5.9898632711677e+02
55.850000000000	5.9602798481911e+02
55.880000000000	5.9321886243555e+02
55.910000000000	5.9055847075753e+02
55.940000000000	5.8804617637808e+02
55.970000000000	5.8568120205902e+02
56.000000000000	5.8346262717560e+02
56.030000000000	5.8138938825956e+02
56.060000000000	5.7946027966335e+02
56.090000000000	5.7767395436848e+02
56.120000000000	5.7602892495999e+02
56.150000000000	5.7452356478726e+02
56.180000000000	5.7315610932806e+02
56.210000000000	5.7192465776863e+02
56.240000000000	5.7082717480782e+02
56.270000000000	5.6986149268796e+02
56.300000000000	5.6902531344925e+02
56.330000000000	5.6831621139941e+02
56.360000000000	5.6773163578487e+02
56.390000000000	5.6726891364566e+02
56.420000000000	5.6692525283245e+02
56.450000000000	5.6669774516207e+02
56.480000000000	5.6658336968656e+02
56.510000000000	5.6657899605091e+02
56.540000000000	5.6668138791600e+02
56.570000000000	5.6688720642574e+02
56.600000000000	5.6719301370048e+02
56.630000000000	5.6759527634294e+02
56.660000000000	5.6809036894730e+02
56.690000000000	5.6867457760631e+02
56.720000000000	5.6934410341581e+02
56.750000000000	5.7009506597995e+02
56.780000000000	5.7092350692332e+02
56.810000000000	5.7182539341903e+02
56.840000000000	5.7279662174278e+02
56.870000000000	5.7383302086398e+02
56.900000000000	5.7493035608421e+02
56.930000000000	5.7608433273242e+02
56.960000000000	5.7729059992426e+02
56.990000000000	5.7854475439082e+02
57.020000000000	5.7984234437910e+02
57.050000000000	5.8117887362442e+02
57.080000000000	5.8254980539181e+02
57.110000000000	5.8395056658144e+02
57.140000000000	5.8537655189091e+02
57.170000000000	5.8682312802581e+02
57.200000000000	5.8828563794828e+02
57.230000000000	5.8975940515264e+02
57.260000000000	5.9123973795659e+02
57.290000000000	5.9272193379559e+02
57.320000000000	5.9420128350811e+02
57.350000000000	5.9567307559902e+02
57.380000000000	5.9713260046789e+02
57.410000000000	5.9857515458925e+02
57.440000000000	5.9999604463099e+02
57.470000000000	6.0139059149774e+02
57.500000000000	6.0275413428558e+02
57.530000000000	6.0408203413523e+02
57.560000000000	6.0536967797183e+02
57.590000000000	6.0661248212035e+02
57.620000000000	6.0780589578825e+02
57.650000000000	6.0894540440898e+02
57.680000000000	6.1002653284330e+02
57.710000000000	6.1104484843864e+02
57.740000000000	6.1199596395081e+02
57.770000000000	6.1287554033587e+02
57.800000000000	6.1367925165526e+02
57.830000000000	6.1440287822520e+02
57.860000000000	6.1504225825906e+02
57.890000000000	6.1559327144306e+02
57.920000000000	6.1605185819873e+02
57.950000000000	6.1641402203543e+02
57.980000000000	6.1667583189920e+02
58.010000000000	6.1683342453571e+02
58.040000000000	6.1688300688149e+02
58.070000000000	6.1682085849413e+02
58.100000000000	6.1664333402697e+02
58.130000000000	6.1634686574951e+02
58.160000000000	6.1592796610893e+02
58.190000000000	6.1538323032404e+02
58.220000000000	6.1470933899801e+02
58.250000000000	6.1390306073285e+02
58.280000000000	6.1296125472571e+02
58.310000000000	6.1188087332525e+02
58.340000000000	6.1065896452598e+02
58.370000000000	6.0929267437855e+02
58.400000000000	6.0777924929585e+02
58.430000000000	6.0611603823728e+02
58.460000000000	6.0430049475663e+02
58.490000000000	6.0233017890322e+02
58.520000000000	6.0020275896984e+02
58.550000000000	5.9791601308563e+02
58.580000000000	5.9546783065580e+02
58.610000000000	5.9285621365403e+02
58.640000000000	5.9007927777637e+02
58.670000000000	5.8713525346755e+02
58.700000000000	5.8402248683255e+02
58.730000000000	5.8073944044621e+02
58.760000000000	5.7728469407405e+02
58.790000000000	5.7365694531575e+02
58.820000000000	5.6985501018180e+02
58.850000000000	5.6587782361124e+02
58.880000000000	5.6172443993626e+02
58.910000000000	5.5739403329704e+02
58.940000000000	5.5288589800805e+02
