# Freq(GHz) Re(Z) Im(Z)
2.520000e+00 -2.397336e+03 4.032441e+04
2.530000e+00 -2.454847e+03 4.041212e+04
2.540000e+00 -2.512358e+03 4.049982e+04
2.550000e+00 -2.569869e+03 4.058753e+04
2.560000e+00 -2.625322e+03 4.067543e+04
2.570000e+00 -2.586591e+03 4.077247e+04
2.580000e+00 -2.547859e+03 4.086950e+04
2.590000e+00 -2.509127e+03 4.096654e+04
2.600000e+00 -2.470395e+03 4.106357e+04
2.610000e+00 -2.431664e+03 4.116061e+04
2.620000e+00 -2.392932e+03 4.125764e+04
2.630000e+00 -2.354200e+03 4.135468e+04
2.640000e+00 -2.315469e+03 4.145171e+04
2.650000e+00 -2.276737e+03 4.154874e+04
2.660000e+00 -2.238005e+03 4.164578e+04
2.670000e+00 -2.199273e+03 4.174281e+04
2.680000e+00 -2.160542e+03 4.183985e+04
2.690000e+00 -2.121810e+03 4.193688e+04
2.700000e+00 -2.083078e+03 4.203392e+04
2.710000e+00 -2.044347e+03 4.213095e+04
2.720000e+00 -2.005615e+03 4.222799e+04
2.730000e+00 -1.966883e+03 4.232502e+04
2.740000e+00 -1.928151e+03 4.242205e+04
2.750000e+00 -1.889420e+03 4.251909e+04
2.760000e+00 -1.850688e+03 4.261612e+04
2.770000e+00 -1.811956e+03 4.271316e+04
2.780000e+00 -1.773225e+03 4.281019e+04
2.790000e+00 -1.734493e+03 4.290723e+04
2.800000e+00 -1.695761e+03 4.300426e+04
2.810000e+00 -1.657029e+03 4.310130e+04
2.820000e+00 -1.593308e+03 4.316749e+04
2.830000e+00 -1.495573e+03 4.319171e+04
2.840000e+00 -1.397838e+03 4.321593e+04
2.850000e+00 -1.300103e+03 4.324015e+04
2.860000e+00 -1.202368e+03 4.326438e+04
2.870000e+00 -1.104633e+03 4.328860e+04
2.880000e+00 -1.006898e+03 4.331282e+04
2.890000e+00 -9.091628e+02 4.333704e+04
2.900000e+00 -8.114277e+02 4.336126e+04
2.910000e+00 -7.136926e+02 4.338548e+04
2.920000e+00 -6.159575e+02 4.340970e+04
2.930000e+00 -5.182224e+02 4.343392e+04
2.940000e+00 -4.204873e+02 4.345814e+04
2.950000e+00 -3.227522e+02 4.348236e+04
