#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
1.349066061000	-7.3050674940408e+02
1.379045306800	-7.0578252397439e+02
1.409024552600	-6.8075015885874e+02
1.439003798400	-6.5543121132713e+02
1.468983044200	-6.2984618001747e+02
1.498962290000	-6.0401469932564e+02
1.528941535800	-5.7795570471039e+02
1.558920781600	-5.5168757148656e+02
1.588900027400	-5.2522822984345e+02
1.618879273200	-4.9859525885490e+02
1.648858519000	-4.7180596217606e+02
1.678837764800	-4.4487742797640e+02
1.708817010600	-4.1782657546400e+02
1.738796256400	-3.9067019013237e+02
1.768775502200	-3.6342494962445e+02
1.798754748000	-3.3610744187154e+02
1.828733993800	-3.0873417693682e+02
1.858713239600	-2.8132159378030e+02
1.888692485400	-2.5388606296805e+02
1.918671731200	-2.2644388617599e+02
1.948650977000	-1.9901129318746e+02
1.978630222800	-1.7160443695372e+02
2.008609468600	-1.4423938717649e+02
2.038588714400	-1.1693212277941e+02
2.068567960200	-8.9698523559567e+01
2.098547206000	-6.2554361247987e+01
2.128526451800	-3.5515290158274e+01
2.158505697600	-8.5968375626179e+00
2.188484943400	1.8185606097040e+01
2.218464189200	4.4816797079460e+01
2.248443435000	7.1281648232048e+01
2.278422680800	9.7565238846749e+01
2.308401926600	1.2365282444554e+02
2.338381172400	1.4952984646552e+02
2.368360418200	1.7518194182005e+02
2.398339664000	2.0059495231699e+02
2.428318909800	2.2575493391851e+02
2.458298155600	2.5064816582997e+02
2.488277401400	2.7526115940664e+02
2.518256647200	2.9958066686906e+02
2.548235893000	3.2359368981846e+02
2.578215138800	3.4728748754489e+02
2.608194384600	3.7064958512083e+02
2.638173630400	3.9366778127402e+02
2.668152876200	4.1633015603336e+02
2.698132122000	4.3862507814223e+02
2.728111367800	4.6054121223362e+02
2.758090613600	4.8206752576217e+02
2.788069859400	5.0319329568798e+02
2.818049105200	5.2390811490771e+02
2.848028351000	5.4420189842833e+02
2.878007596800	5.6406488927952e+02
2.907986842600	5.8348766416060e+02
2.937966088400	6.0246113881827e+02
2.967945334200	6.2097657315169e+02
2.997924580000	6.3902557604153e+02
3.027903825800	6.5660010989997e+02
3.057883071600	6.7369249493884e+02
3.087862317400	6.9029541315320e+02
3.117841563200	7.0640191201821e+02
3.147820809000	7.2200540789692e+02
3.177800054800	7.3709968915729e+02
3.207779300600	7.5167891899669e+02
3.237758546400	7.6573763797256e+02
3.267737792200	7.7927076623798e+02
3.297717038000	7.9227360548129e+02
3.327696283800	8.0474184056913e+02
3.357675529600	8.1667154089232e+02
3.387654775400	8.2805916141458e+02
3.417634021200	8.3890154342397e+02
3.447613267000	8.4919591498748e+02
3.477592512800	8.5893989110919e+02
3.507571758600	8.6813147359288e+02
3.537551004400	8.7676905061000e+02
3.567530250200	8.8485139597437e+02
3.597509496000	8.9237766812497e+02
3.627488741800	8.9934740881863e+02
3.657467987600	9.0576054153456e+02
3.687447233400	9.1161736959286e+02
3.717426479200	9.1691857398946e+02
3.747405725000	9.2166521095018e+02
3.777384970800	9.2585870920660e+02
3.807364216600	9.2950086699703e+02
3.837343462400	9.3259384879574e+02
3.867322708200	9.3514018177399e+02
3.897301954000	9.3714275199664e+02
3.927281199800	9.3860480035815e+02
3.957260445600	9.3952991826226e+02
3.987239691400	9.3992204304953e+02
4.017218937200	9.3978545317732e+02
4.047198183000	9.3912476315704e+02
4.077177428800	9.3794491825332e+02
4.107156674600	9.3625118895047e+02
4.137135920400	9.3404916519130e+02
4.167115166200	9.3134475039377e+02
4.197094412000	9.2814415525118e+02
4.227073657800	9.2445389132146e+02
4.257052903600	9.2028076441176e+02
4.287032149400	9.1563186776411e+02
4.317011395200	9.1051457504863e+02
4.346990641000	9.0493653317048e+02
4.376969886800	8.9890565489715e+02
4.406949132600	8.9243011131263e+02
4.436928378400	8.8551832410533e+02
4.466907624200	8.7817895769645e+02
4.496886870000	8.7042091121596e+02
4.526866115800	8.6225331033313e+02
4.556845361600	8.5368549894887e+02
4.586824607400	8.4472703075713e+02
4.616803853200	8.3538766068278e+02
4.646783099000	8.2567733620324e+02
4.676762344800	8.1560618856163e+02
4.706741590600	8.0518452387881e+02
4.736720836400	7.9442281417207e+02
4.766700082200	7.8333168828808e+02
4.796679328000	7.7192192275799e+02
4.826658573800	7.6020443258222e+02
4.856637819600	7.4819026195307e+02
4.886617065400	7.3589057492272e+02
4.916596311200	7.2331664602459e+02
4.946575557000	7.1047985085606e+02
4.976554802800	6.9739165663015e+02
5.006534048600	6.8406361270437e+02
5.036513294400	6.7050734109435e+02
5.066492540200	6.5673452698032e+02
